鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
安南區,房地(土地+建物),臺南市安南區海環街３２巷１８號,93.07,都市：其他:細部計畫道路用地,,,1150727,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0680104,88.0,6,2,3,有,無,7000000,79545,,0.0,0,頂樓加蓋；其他增建；,RPPNMLSLQHLGFBD68DA,88.0,0.0,0.0,無,
安南區,土地,長溪段335-3地號,2976.86,都市：其他:農業區,,,1150701,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,20000000,6718,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLSLQHLGFBD98DA,0.0,0.0,0.0,無,108
南區,房地(土地+建物),臺南市南區金華路一段４８４巷２１７弄１號,115.5,都市：其他:住宅區,,,1150709,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0920403,192.4,4,2,3,有,無,17000000,88358,,0.0,0,陽台外推；其他增建；,RPTOMLNKQHLGFCD68DA,178.92,5.36,8.12,無,
東區,房地(土地+建物)+車位,臺南市東區仁東街２５號二樓之７,19.34,都市：其他:住宅區,,,1150713,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871218,130.27,4,2,2,有,有,9100000,69855,坡道機械,9.83,0,其他增建；,RPXNMLRKQHLGFCD76DA,87.29,0.0,10.33,有,109
南區,房地(土地+建物),臺南市南區新建路１６巷４之４號,37.9,都市：其他:中密度住宅區,,,1150706,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720422,93.25,3,2,2,有,無,3380000,36247,,0.0,0,,RPUNMLQLQHLGFCD09DA,76.54,0.0,10.48,無,110
東區,房地(土地+建物),臺南市東區裕信路３號,152.06,都市：其他:住宅區,,,1150703,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1010102,363.8,6,2,6,有,無,42800000,117647,,0.0,0,陽台外推；其他增建；,RPTNMLLMQHLGFCD58DA,321.5,0.0,42.3,有,
新營區,房地(土地+建物),臺南市新營區太子宮３０３之５號,103.04,都市：其他:農業區,,,1150712,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1080610,163.77,4,2,4,有,無,10200000,62282,,0.0,0,,RPSNMLLLQHLGFDD48DA,143.47,0.0,20.3,無,111
新營區,房地(土地+建物)+車位,臺南市新營區新進路二段５００號五樓,15.03,都市：其他:住宅區,,,1150701,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831227,125.97999999999999,3,2,2,有,有,5400000,42864,坡道機械,0.0,0,停車位編號43號,RPSNMLRLQHLGFDD09DA,79.52,0.0,12.19,有,
新營區,房地(土地+建物),臺南市新營區同濟街２２６號二樓之二,24.07,都市：其他:住宅區,,,1150714,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140613,69.23,2,1,1,有,無,6460000,93312,,0.0,0,,RPSNMLSLQHLGFDD56DA,47.79,0.0,3.38,有,112
新營區,土地,長榮段553地號,1767.77,都市：其他:農業區,,,1150710,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,12830000,7258,,0.0,0,未登記建物；,RPUNMLSLQHLGFDD76DA,0.0,0.0,0.0,無,
白河區,土地,關帝段176地號,908.0,,特定農業區,農牧用地,1150727,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1044200,1150,,0.0,0,政府機關標讓售；,RPPNMLLJRHLGFED18DA,0.0,0.0,0.0,無,
七股區,土地,竹子港段1198地號,3100.0,,一般農業區,農牧用地,1150703,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6480000,2090,,0.0,0,農作物；,RPWNMLQLQHLGFGD07DA,0.0,0.0,0.0,無,
安定區,房地(土地+建物),臺南市安定區蘇厝３３３之２８號,142.4,,鄉村區,乙種建築用地,1150722,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0960227,218.36,4,2,3,有,無,10500000,48086,,0.0,0,,RPPNMLTKQHLGFHD66DA,206.21,0.0,12.15,無,
安定區,房地(土地+建物),臺南市安定區港口２９３之７號,96.0,,鄉村區,乙種建築用地,1150710,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0691100,121.51,4,1,4,有,無,8000000,65838,,0.0,0,,RPVNMLPLQHLGFHD96DA,121.51,0.0,0.0,無,113
善化區,房地(土地+建物),臺南市善化區溪尾１５７號,112.25,,鄉村區,乙種建築用地,1150721,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0690400,95.22,4,2,3,有,無,9200000,96618,,0.0,0,頂樓加蓋；其他增建；,RPPNMLRLQHLGFHD56DA,95.22,0.0,0.0,無,114
關廟區,土地,東勢段310-2地號,120.0,都市：其他:住宅區,,,1150720,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4100000,34167,,0.0,0,未登記建物；,RPTOMLQLQHLGFID07DA,0.0,0.0,0.0,無,
玉井區,房地(土地+建物),臺南市玉井區民族路４７號,72.38,都市：其他:商業區,,,1150724,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0721213,120.38,3,1,2,有,無,1500000,12461,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLLJRHLGFJD78DA,113.54,0.0,6.84,無,
永康區,房地(土地+建物),臺南市永康區中華里小東路５０９號七樓之１０,5.95,都市：其他:住宅區,,,1150727,土地1建物1車位0,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851122,44.339999999999996,1,0,1,有,有,3800000,85701,,0.0,0,,RPQNMLTLPHLGFKD07DA,30.38,0.0,4.1,有,
永康區,房地(土地+建物),臺南市永康區中正路１巷１弄１０號,62.41,都市：其他:住宅區,,,1150712,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0691101,75.74,5,2,1,有,無,6460000,85292,,0.0,0,其他增建；,RPQOMLPJQHLGFKD66DA,75.74,0.0,0.0,無,
永康區,房地(土地+建物)+車位,臺南市永康區東橋五路１７８號二樓之２,16.68,都市：其他:住宅區,,,1150718,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1120818,116.63,2,2,1,有,有,10500000,112503,坡道平面,34.41,1250000,,RPXNMLMKQHLGFKD07DA,53.68,0.0,4.04,有,
永康區,房地(土地+建物),臺南市永康區中正路６３５巷５２號,62.81,都市：其他:住宅區,,,1150708,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0690502,87.75,4,2,2,有,無,8000000,91168,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOOMLQLQHLGFKD76DA,87.75,0.0,0.0,無,
永康區,房地(土地+建物)+車位,臺南市永康區中華路５７８巷１５之６６號,13.65,都市：其他:住宅區,,,1150727,土地1建物1車位1,十二層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810723,133.02,3,2,2,有,有,7600000,57134,坡道機械,0.0,0,,RPQNMLRLQHLGFKD96DA,81.99,0.0,8.8,有,
永康區,房地(土地+建物)+車位,臺南市永康區勝華街９８巷６號十五樓之５,23.59,都市：其他:住宅區,,,1150714,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1120309,153.07,3,2,2,有,有,14300000,93421,坡道平面,33.53,0,,RPSNMLRLQHLGFKD17DA,69.21,0.0,10.41,有,115
北區,房地(土地+建物)+車位,臺南市北區開元路５０７號十四樓之１,11.49,都市：其他:廣場兼停車場用地,,,1150708,土地3建物1車位1,十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1041105,154.88,3,2,2,有,有,10400000,67149,坡道平面,27.73,0,,RPRNMLQKPHLGFAD38DA,74.26,2.66,12.25,有,116
北區,房地(土地+建物)+車位,臺南市北區海安路三段３０９號九樓之７,14.27,都市：其他:住宅區,,,1150705,土地1建物1車位1,九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140313,172.37,3,2,2,有,有,17200000,99785,坡道平面,24.89,0,,RPQOMLRLQHLGFAD68DA,85.29,5.53,3.8,有,117
安南區,房地(土地+建物)+車位,臺南市安南區安富二街８８號五樓之１,22.58,都市：其他:低密度住宅區,,,1150713,土地1建物1車位2,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140402,159.36,3,2,2,有,有,12000000,88406,坡道平面,50.77,2400000,,RPOOMLSLPHLGFBD58DA,63.74,0.0,7.75,有,
安南區,土地,新淵段342地號,198.3,都市：其他:住宅區,,,1150723,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,14096500,71087,,0.0,0,,RPSNMLMKQHLGFBD28DA,0.0,0.0,0.0,無,
安南區,房地(土地+建物)+車位,臺南市安南區安中二街２５號十一樓之５,30.62,都市：其他:住宅區,,,1150701,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140425,159.59,2,2,2,有,有,16100000,100884,坡道平面,22.07,0,,RPQNMLLJRHLGFBD97DA,82.38,0.0,8.88,有,118
東區,房地(土地+建物),臺南市東區自由路三段２４３號五樓之１,12.08,都市：其他:住宅區,,,1150706,土地1建物1車位0,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831024,84.85,3,1,2,有,有,5050000,59517,,0.0,0,,RPWNMLLLQHLGFCD78DA,50.77,3.19,6.35,有,
南區,房地(土地+建物),臺南市南區德興路１２３巷３３號,90.0,都市：其他:住宅區,,,1150730,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0690526,114.08,4,2,2,有,無,7000000,61360,,0.0,0,其他增建；,RPUOMLRLQHLGFCD66DA,114.08,0.0,0.0,無,
東區,房地(土地+建物)+車位,臺南市東區富強二街１９號四樓,16.35,都市：其他:鄰里商業區,,,1150717,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0951207,167.13,3,2,2,有,有,14500000,86759,坡道平面,34.06,0,,RPVNMLSLQHLGFCD76DA,84.47,0.0,10.49,有,119
東區,房地(土地+建物),臺南市東區崇德路６７２號六樓之９,16.57,都市：其他:住宅區,,,1150714,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800920,110.22,3,2,2,有,有,6860000,62239,,0.0,0,陽台外推；,RPVNMLLMQHLGFCD78DA,70.63,0.0,21.47,有,
新營區,房地(土地+建物)+車位,臺南市新營區太子路３２之９號五樓,19.39,都市：其他:住宅區,,,1150722,土地4建物1車位1,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820927,115.45,3,2,2,有,有,5380000,46600,坡道平面,0.0,0,其他增建；,RPQNMLLMQHLGFDD38DA,72.43,0.92,10.18,有,
白河區,房地(土地+建物),臺南市白河區關子嶺４５之１０１號二樓,19.09,都市：其他:第一種住宅區,,,1150714,土地4建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841207,47.5,1,1,1,有,無,1890000,39789,,0.0,0,,RPRNMLLJRHLGFED38DA,24.3,0.0,3.76,有,
麻豆區,房地(土地+建物),臺南市麻豆區興農里新生南路１５９巷３０號,89.87,都市：其他:住宅區,,,1150720,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土構造,1110531,219.0,5,2,5,有,無,16500000,75342,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPRNMLSKQHLGFFD56DA,201.17,0.0,17.83,無,120
北門區,土地,中樞段686地號,1725.0,,一般農業區,農牧用地,1150720,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1620000,939,,0.0,0,,RPQNMLQLQHLGFGD09DA,0.0,0.0,0.0,無,
安定區,房地(土地+建物)+車位,臺南市安定區港口１之２１６號四樓,34.28,,特定農業區,甲種建築用地,1150718,土地2建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130105,127.72999999999999,2,2,2,有,有,11700000,91599,坡道平面,14.12,0,陽台外推；,RPPNMLSKQHLGFHD56DA,79.99,0.0,7.72,有,121
仁德區,房地(土地+建物)+車位,臺南市仁德區文心路８０號十四樓之８,10.12,都市：其他:第二之二種商業區,,,1150708,土地1建物1車位1,十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100315,105.28,2,2,1,有,有,8480000,79472,坡道平面,17.45,1500000,,RPVNMLSJPHLGFID07DA,49.88,3.55,4.56,有,122
仁德區,房地(土地+建物)+車位,臺南市仁德區德崙路２１巷１０弄１６號十樓之１,12.89,都市：其他:商業區,,,1150722,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850731,104.01,2,2,2,有,有,5480000,52687,坡道機械,0.0,0,,RPQNMLOKQHLGFID98DA,68.95,0.0,7.47,有,
仁德區,房地(土地+建物)+車位,臺南市仁德區保生路１０號四樓之６,18.22,都市：其他:商業區,,,1150723,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141117,155.49,3,2,2,有,有,13000000,83607,坡道平面,24.82,0,,RPQNMLSLQHLGFID86DA,77.1,0.0,9.59,有,123
歸仁區,土地,媽祖廟段二小段1069地號,1809.0,,特定農業區,農牧用地,1150713,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,15014700,8300,,0.0,0,,RPPNMLKMQHLGFID68DA,0.0,0.0,0.0,無,
永康區,房地(土地+建物),臺南市永康區大橋五街７２號四樓,18.46,都市：其他:住宅區,,,1150719,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810622,82.08,2,2,2,有,無,6800000,82846,,0.0,0,,RPWNMLPLQHLGFKD37DA,57.93,0.0,5.25,有,124
永康區,房地(土地+建物)+車位,臺南市永康區大灣一街１１號四樓之１,34.61,都市：其他:住宅區,,,1150702,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1100223,115.91,3,2,2,有,有,10800000,93176,一樓平面,18.76,0,,RPPOMLLMQHLGFKD09DA,67.98,0.0,3.8,有,125
鹽水區,土地,岸南段348地號,2256.0,,特定農業區,農牧用地,1150729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4512000,2000,,0.0,0,,RPQNMLMJRHLGFDD38EA,0.0,0.0,0.0,無,
中西區,房地(土地+建物),臺南市中西區金華路三段２５２號十樓之２,4.66,都市：其他:商業區,,,1150719,土地2建物1車位0,十層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870219,53.04,1,2,1,有,有,4000000,75415,,0.0,0,其他增建；,RPPNMLTKPHLGFAD48DA,34.14,0.58,3.57,有,
北區,房地(土地+建物)+車位,臺南市北區公園南路３７０巷１１號八樓之５,17.24,都市：其他:住宅區,,,1150717,土地1建物1車位1,八層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890406,198.97,3,2,2,有,有,16000000,80414,坡道平面,39.31,0,其他增建；,RPUNMLSLQHLGFAD09DA,113.13,0.0,13.24,有,126
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段２８６號二十六樓,9.35,都市：其他:第三種商業區(附),,,1150701,土地1建物1車位1,二十六層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1070921,185.63,3,2,2,有,有,17300000,93196,坡道平面,31.6,0,,RPQNMLMJRHLGFAD97DA,95.77,0.85,9.48,有,127
安南區,房地(土地+建物),臺南市安南區功安三街１１８巷８號,66.79,都市：其他:住宅區,,,1150707,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1061117,167.18,4,2,4,有,有,15880000,94987,,0.0,0,其他增建；,RPSNMLKLQHLGFBD18DA,147.83,0.0,19.35,無,128
安南區,房地(土地+建物),臺南市安南區安昌街１７４巷１３２弄１９號,86.83,都市：其他:住宅區,,,1150706,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0821006,170.09,5,2,3,有,無,8200000,48210,,0.0,0,其他增建；,RPVNMLMJRHLGFBD58DA,161.93,0.0,8.16,無,129
南區,房地(土地+建物),臺南市南區西門路一段４７１巷６號,191.19,都市：其他:商業區,,,1150731,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0691230,254.11,29,0,29,有,無,28000000,110189,,0.0,0,其他增建；未登記建物；,RPOPMLNKQHLGFCD28DA,254.11,0.0,0.0,無,
東區,房地(土地+建物)+車位,臺南市東區仁東街６３號六樓之１０,23.4,都市：其他:住宅區,,,1150724,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870919,134.25,3,2,2,有,有,10100000,75233,坡道平面,19.86,0,,RPRNMLLJRHLGFCD18DA,80.41,0.0,11.16,有,130
東區,房地(土地+建物),臺南市東區長榮路二段３２巷１６０之２號二樓之２,7.25,都市：其他:住宅區,,,1150718,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0800530,37.25,1,1,1,有,有,2100000,56376,,0.0,0,陽台外推；,RPSNMLLJRHLGFCD28DA,22.51,0.0,5.23,有,131
東區,房地(土地+建物),臺南市東區裕永路７之７號,107.13,都市：其他:住宅區,,,1150726,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土構造,1120328,261.5,3,2,6,有,無,37150000,142065,,0.0,0,,RPTOMLMJRHLGFCD58DA,239.71,0.0,21.79,有,
東區,房地(土地+建物),臺南市東區裕永路７之６號,104.74,都市：其他:住宅區,,,1150716,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土構造,1120328,256.83,3,2,6,有,無,37180000,144765,,0.0,0,,RPUOMLMJRHLGFCD68DA,234.72,0.0,22.11,有,
後壁區,土地,頂豐段491地號,132.01,,鄉村區,乙種建築用地,1150729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,15150,,0.0,0,,RPPNMLRLQHLGFED88DA,0.0,0.0,0.0,無,
白河區,房地(土地+建物),臺南市白河區關子嶺４５之９６號一樓,19.8,都市：其他:第一種住宅區,,,1150715,土地4建物1車位0,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841207,45.230000000000004,1,1,1,有,無,1920000,42450,,0.0,0,,RPSNMLLJRHLGFED48DA,25.06,0.0,0.0,有,
白河區,房地(土地+建物),臺南市白河區關子嶺４５之９７號二樓,19.09,都市：其他:第一種住宅區,,,1150717,土地4建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841207,47.5,1,1,1,有,無,1890000,39789,,0.0,0,,RPTNMLLJRHLGFED58DA,24.3,0.0,3.76,有,
官田區,土地,番子渡頭段321-32地號,3169.0,,一般農業區,農牧用地,1150731,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6247780,1972,,0.0,0,協議價購；,RPTNMLKKQHLGFFD58DA,0.0,0.0,0.0,無,
麻豆區,房地(土地+建物),臺南市麻豆區麻工二路４１６號,273.85,都市：其他:乙種工業區,,,1150722,土地3建物1車位0,全,一層,透天厝,其他,鋼骨造有牆,1140611,178.24,1,0,1,有,無,17500000,98182,,0.0,0,其他增建；,RPPNMLQLQHLGFFD88DA,178.24,0.0,0.0,無,
麻豆區,房地(土地+建物),臺南市麻豆區寮子１６６之６０號,135.39,,特定農業區,甲種建築用地,1150708,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1140204,176.88,3,2,4,有,無,12680000,71687,,0.0,0,,RPRNMLLJRHLGFFD48DA,162.66,0.0,14.22,無,
西港區,房地(土地+建物),臺南市西港區溪埔寮６之６１號,99.95,,鄉村區,乙種建築用地,1150707,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1140208,155.23,4,2,5,有,無,13000000,83747,,0.0,0,,RPSNMLTKQHLGFGD86DA,136.59,0.0,18.64,無,
學甲區,房地(土地+建物),臺南市學甲區濟生路６之２０號二樓之７,32.27,都市：其他:住宅區,,,1150719,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140626,86.27,2,2,2,有,有,4800000,55639,,0.0,0,,RPQNMLLJRHLGFGD48DA,55.07,0.0,6.09,有,
新市區,房地(土地+建物),臺南市新市區豐華４７之３３號,80.0,都市：其他:農業區,,,1150731,土地1建物1車位0,全,三層,透天厝,住家用,ＲＣ造、鋼鐵造,0791116,153.83,5,2,2,有,無,7000000,45505,,0.0,0,其他增建；,RPUNMLPLQHLGFHD86DA,144.99,0.0,8.84,無,
善化區,房地(土地+建物)+車位,臺南市善化區小新營５之１５號三樓之２,36.94,都市：其他:住宅區,,,1150718,土地2建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1150327,115.99,3,2,2,有,有,9450000,84844,其他,16.16,980000,預售屋、或土地及建物分件登記案件；,RPROMLPLQHLGFHD66DA,71.14,0.0,3.77,有,
新市區,土地,看西段324-2地號,1374.0,都市：其他:農業區,,,1150714,土地5建物0車位0,,,其他,,,,0.0,0,0,0,無,無,32400000,23581,,0.0,0,,RPXNMLLMQHLGFHD86DA,0.0,0.0,0.0,無,
山上區,土地,樹王段711地號,142.36,都市：其他:道路用地,,,1150715,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2700000,18966,,0.0,0,包含公共設施保留地用地；,RPSNMLNJRHLGFHD98DA,0.0,0.0,0.0,無,
仁德區,房地(土地+建物)+車位,臺南市仁德區山三街３號,346.77,都市：其他:第三種住宅區。,,,1150729,土地6建物1車位1,全,三層,透天厝,其他,鋼骨造,1140519,526.17,5,0,4,有,無,49880000,94798,一樓平面,0.0,0,,RPPNMLKKQHLGFID48DA,506.99,0.0,19.18,有,
仁德區,房地(土地+建物),臺南市仁德區德崙路３７０巷４９弄４６號,111.58,都市：其他:住宅區,,,1150724,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土構造,1070619,176.85,5,2,3,有,無,14000000,79163,,0.0,0,頂樓加蓋；其他增建；,RPPNMLLJRHLGFID58DA,139.96,0.0,36.89,無,132
永康區,房地(土地+建物)+車位,臺南市永康區復國二路８５巷５號三樓之１,37.54,都市：其他:住宅區,,,1150716,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1030528,112.6,2,2,2,有,有,11000000,97691,一樓平面,0.0,0,其他增建；,RPPNMLLMQHLGFKD98DA,72.68,0.0,7.51,有,
永康區,房地(土地+建物)+車位,臺南市永康區復華五街５５巷６號六樓之２,16.12,都市：其他:商業區,,,1150722,土地2建物1車位1,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1040810,125.74000000000001,2,2,1,有,有,9200000,73167,坡道平面,34.57,0,,RPUNMLLJRHLGFKD66DA,57.89,0.0,7.12,有,
永康區,房地(土地+建物)+車位,臺南市永康區大橋里大橋一街４０號六樓之３,19.43,都市：其他:住宅區,,,1150723,土地3建物1車位1,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821221,139.48000000000002,3,2,2,有,有,7650000,54847,坡道平面,0.0,0,,RPQNMLMJRHLGFKD98DA,75.19,0.57,8.05,有,
安平區,房地(土地+建物)+車位,臺南市安平區文平路３１８號八樓之５,24.32,都市：其他:第五種住宅區,,,1150712,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1060307,151.88,3,2,2,有,有,14720000,96919,坡道平面,14.99,0,,RPTPMLMKPHLGFAD38DA,81.04,1.0,9.3,有,133
中西區,房地(土地+建物)+車位,臺南市中西區成功路４５３號三樓之９,21.2,都市：其他:商業區,,,1150724,土地2建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960720,239.55,3,2,3,有,有,17800000,74306,坡道機械,20.7,0,,RPPQMLOKQHLGFAD38DA,128.12,3.59,28.55,有,
安平區,房地(土地+建物)+車位,臺南市安平區怡平路４４２巷６３號之２,22.04,都市：其他:第六種住宅區,,,1150723,土地1建物1車位1,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820903,111.84,3,2,2,有,有,5300000,47389,坡道機械,0.0,0,其他增建；,RPSNMLMLQHLGFAD28DA,69.1,10.13,0.0,有,134
安平區,房地(土地+建物),臺南市安平區永華六街２１４號九樓之４,4.26,都市：其他:第三種商業區(附),,,1150727,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820612,51.93000000000001,2,1,1,有,有,3850000,74138,,0.0,0,,RPWOMLLJRHLGFAD58DA,38.45,0.0,3.39,有,
北區,房地(土地+建物)+車位,臺南市北區開元路１８３巷８號四樓之２,32.94,都市：其他:住宅區,,,1150727,土地2建物1車位1,四層，五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1110407,110.77,3,2,2,有,有,12700000,114652,一樓平面,14.87,0,陽台外推；夾層；,RPTOMLNJRHLGFAD48DA,67.64,0.0,1.71,有,
安南區,房地(土地+建物)+車位,臺南市安南區布袋三街６７號四樓之１,36.03,都市：其他:住宅區,,,1150720,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130315,128.78,2,1,1,有,有,10500000,81534,一樓平面,13.75,0,,RPWNMLMJRHLGFBD68DA,77.57,0.0,10.7,有,
東區,房地(土地+建物),臺南市東區崇明四街２６巷６號五樓之２,17.95,都市：其他:住宅區,,,1150706,土地1建物1車位0,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830302,99.65,2,2,2,有,有,6960000,69844,,0.0,0,,RPPOMLRJPHLGFCD48DA,72.62,0.0,7.72,有,
東區,房地(土地+建物)+車位,臺南市東區仁和路１３０號三樓之１,25.79,都市：其他:住宅區,,,1150706,土地1建物1車位1,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140515,129.88,3,2,2,有,有,14580000,117592,一樓平面,22.9,2000000,,RPQNMLRJQHLGFCD58DA,68.57,0.0,7.51,有,
新營區,房地(土地+建物),臺南市新營區東平街２３號,131.64,都市：其他:商業區,,,1150722,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1120817,312.01,4,2,5,有,無,21400000,68588,,0.0,0,,RPPNMLKLQHLGFDD08DA,292.41,0.0,19.6,有,
新營區,房地(土地+建物)+車位,臺南市新營區南昌街３９號五樓之二,38.02,都市：其他:住宅區,,,1150710,土地2建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120911,131.61,3,2,2,有,有,8850000,67244,一樓平面,0.0,0,分管停車位編號18其他增建；,RPQNMLKMQHLGFDD28DA,83.68,0.0,8.01,有,135
新營區,房地(土地+建物),臺南市新營區太子路２００巷７９弄２２號,101.67,都市：其他:住宅區,,,1150720,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0810528,155.89,4,2,3,有,無,4500000,28867,,0.0,0,其他增建；,RPPNMLMJRHLGFDD18DA,152.05,0.0,3.84,無,
鹽水區,土地,飯店段1673地號,4160.0,,特定農業區,農牧用地,1150727,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3100000,745,,0.0,0,農作物；,RPRNMLMJRHLGFDD38DA,0.0,0.0,0.0,無,
