鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
仁德區,土地,車頭段1071地號,2.21,都市：其他:道路用地,,,1150612,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,122276,55329,,0.0,0,協議價購；,RPSOMLTJPHLGFID96DA,0.0,0.0,0.0,無,103
仁德區,土地,車頭段1071地號,2.21,都市：其他:道路用地,,,1150612,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,122276,55329,,0.0,0,協議價購；,RPTOMLTJPHLGFID07DA,0.0,0.0,0.0,無,103
仁德區,土地,車頭段1071地號,4.41,都市：其他:道路用地,,,1150612,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,244551,55454,,0.0,0,協議價購；,RPUOMLTJPHLGFID17DA,0.0,0.0,0.0,無,103
仁德區,土地,崙尾段523地號,401.8,,,,1150629,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2431000,6050,,0.0,0,1.持分土地買賣2.二親等間買賣親友、員工、共有人或其他特殊關係間之交易；,RPVNMLKKPHLGFID98DA,0.0,0.0,0.0,無,
永康區,土地,大灣段3158-1地號,156.86,都市：其他:道路用地,,,1150608,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3894291,24827,,0.0,0,包含公共設施保留地用地；,RPQPMLSJOHLGFKD86DA,0.0,0.0,0.0,無,110
永康區,房地(土地+建物),臺南市永康區復國一路４７５巷２８號四樓之２７,5.2,住,,,1150606,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1070402,13.989999999999998,1,0,1,有,有,1560000,111508,,0.0,0,夾層；其他增建；,RPUQMLOLOHLGFKD17DA,8.32,0.0,1.36,有,111
永康區,房地(土地+建物)+車位,臺南市永康區東橋三路１３０號十七樓之５,16.81,商,,,1150618,土地1建物1車位1,十七層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1050512,161.25,3,2,2,有,有,17360000,107659,坡道平面,22.0,0,,RPPOMLSJPHLGFKD76DA,80.08,5.59,9.33,有,112
永康區,房地(土地+建物)+車位,臺南市永康區勝利里中華一路２０３巷１０號七樓之５,8.16,商,,,1150608,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871026,90.16,3,2,2,有,有,5400000,59894,坡道機械,10.28,0,夾層；,RPSNMLOKPHLGFKD66DA,43.59,4.92,6.54,有,
鹽水區,土地,下中段下中小段1346地號,444.0,,特定農業區,農牧用地,1150617,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,60000,135,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLPKPHLGFDD48EA,0.0,0.0,0.0,無,113
安南區,土地,海北段171地號,36.13,住,,,1150610,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3000000,83033,,0.0,0,畸零地或有合併使用效益；,RPPOMLPJOHLGFBD08DA,0.0,0.0,0.0,無,
安南區,房地(土地+建物),臺南市安南區海佃路二段５０９巷３６號五樓之１,29.97,住,,,1150614,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141002,80.96000000000001,2,2,1,有,有,7160000,88439,,0.0,0,陽台外推；其他增建；,RPPNMLPLOHLGFBD18DA,44.85,0.0,4.51,有,
安南區,房地(土地+建物),臺南市安南區十二佃路２１６巷２６弄２０號,87.7,住,,,1150602,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0990512,172.76,5,2,3,有,無,12600000,72934,,0.0,0,其他增建；,RPPNMLKKPHLGFBD67DA,147.05,3.12,22.59,無,114
安南區,房地(土地+建物)+車位,臺南市安南區淵西路１６３號五樓之１,38.94,住,,,1150611,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1150127,119.13,3,2,2,有,有,8560000,72525,一樓平面,14.89,1000000,,RPVNMLNKPHLGFBD58DA,69.7,0.0,4.77,有,
安南區,房地(土地+建物),臺南市安南區淵西路１６３號四樓之３,35.45,住,,,1150626,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1150127,94.52000000000001,2,2,2,有,有,7280000,77021,,0.0,0,,RPXNMLNKPHLGFBD78DA,60.35,0.0,7.19,有,
東區,房地(土地+建物)+車位,臺南市東區德祥街１６９號十一樓之５,24.97,住,,,1150620,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140814,146.51999999999998,3,2,2,有,有,14300000,109151,坡道平面,32.0,1800000,,RPWNMLNLOHLGFCD78DA,71.18,0.0,4.38,有,
南區,房地(土地+建物),臺南市南區鹽埕路２９１巷１４弄６９號,86.78,住,,,1150604,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0680806,146.58,5,1,2,有,無,5800000,39569,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPPOMLSJPHLGFCD58DA,129.85,0.0,16.73,無,115
南區,房地(土地+建物)+車位,臺南市南區萬年七街１６９號三樓之６,21.44,住,,,1150616,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1070619,111.09,2,2,1,有,有,8000000,72014,坡道平面,24.09,0,,RPTNMLTJPHLGFCD98DA,53.45,0.0,4.37,有,116
南區,房地(土地+建物),臺南市南區中華西路一段５４巷３號三樓,42.3,住,,,1150624,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720422,93.25,3,2,2,有,無,4300000,46113,,0.0,0,,RPRNMLNKPHLGFCD28DA,76.54,0.0,10.48,無,
東區,房地(土地+建物),臺南市東區怡東路７２巷１２號五樓,28.85,住,,,1150619,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0721216,104.92999999999999,3,2,2,有,無,4600000,43839,,0.0,0,其他增建；,RPVNMLNKPHLGFCD68DA,85.6,0.0,6.72,無,
東區,房地(土地+建物),臺南市東區立德十路８０巷２１號,54.29,住,,,1150622,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0620220,71.23,3,2,1,有,無,5500000,77215,,0.0,0,頂樓加蓋；未登記建物；,RPTNMLOKPHLGFCD58DA,71.23,0.0,0.0,無,
新營區,土地,新茄苳段99地號,1003.14,工,,,1150601,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,35000000,34890,,0.0,0,,RPPNMLOKPHLGFDD28DA,0.0,0.0,0.0,無,
新營區,土地,新橋段597-1地號,1635.75,,一般農業區,農牧用地,1150629,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,611,,0.0,0,,RPPNMLPKPHLGFDD38DA,0.0,0.0,0.0,無,
下營區,土地,麻豆寮段462地號,328.86,,鄉村區,乙種建築用地,1150611,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1436000,4367,,0.0,0,,RPSNMLOKPHLGFFD78DA,0.0,0.0,0.0,無,
將軍區,土地,西和段958地號,2805.26,農,,,1150603,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5320000,1896,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPROMLNJOHLGFGD58DA,0.0,0.0,0.0,無,
七股區,土地,大文段232地號,1128.0,,特定農業區,農牧用地,1150602,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2500000,2216,,0.0,0,,RPWNMLRKOHLGFGD86DA,0.0,0.0,0.0,無,
佳里區,房地(土地+建物),臺南市佳里區佳安中街７９號,80.82,,鄉村區,乙種建築用地,1150604,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0880917,192.73000000000002,4,2,3,有,有,5800000,30094,,0.0,0,其他增建；,RPRNMLPLOHLGFGD88DA,111.98,0.0,13.8,無,
佳里區,土地,安西段1064地號,163.93,都市：其他:道路用地,,,1150601,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,680000,4148,,0.0,0,包含公共設施保留地用地；,RPPNMLNJPHLGFGD38DA,0.0,0.0,0.0,無,
學甲區,土地,集和段1051-1地號,111.97,住,,,1150620,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2700000,24114,,0.0,0,,RPPNMLNKPHLGFGD48DA,0.0,0.0,0.0,無,
西港區,房地(土地+建物),臺南市西港區林里三合寮７之９號,105.21,,特定農業區,甲種建築用地,1150608,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0870917,165.26,4,2,3,有,無,7250000,43870,,0.0,0,頂樓加蓋；其他增建；,RPRNMLOKPHLGFGD78DA,150.42,14.84,0.0,無,
將軍區,土地,嘉昌段802地號,1032.0,,特定農業區,農牧用地,1150630,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1455000,1410,,0.0,0,,RPWNMLOKPHLGFGD66DA,0.0,0.0,0.0,無,
學甲區,土地,仁得段663地號,172.39,住,,,1150630,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3120000,18098,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPSNMLPKPHLGFGD98DA,0.0,0.0,0.0,無,
新市區,房地(土地+建物)+車位,臺南市新市區南昌街３６號三樓之６,40.62,住,,,1150618,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141118,119.67,3,2,2,有,有,11680000,98914,一樓平面,14.73,1300000,土地價款:446萬3千元整建物價款:591萬7千元整,RPXNMLOLOHLGFHD86DA,72.39,0.0,3.7,有,
善化區,房地(土地+建物),臺南市善化區光華路８２號二樓之３,24.73,住,,,1150606,土地3建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140211,68.53,2,2,1,有,有,6300000,91931,,0.0,0,,RPTNMLKKPHLGFHD68DA,48.47,0.0,3.3,有,117
新市區,房地(土地+建物),臺南市新市區富林路１０２號四樓之５,14.63,住,,,1150603,土地1建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070830,87.1,2,2,2,有,有,7080000,81286,,0.0,0,,RPQOMLNKPHLGFHD78DA,53.34,0.0,4.35,有,118
善化區,土地,善中段398地號,237.13,住,,,1150614,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,26934612,113586,,0.0,0,買方權利人六人親友、員工、共有人或其他特殊關係間之交易；,RPUOMLNKPHLGFHD56DA,0.0,0.0,0.0,無,119
歸仁區,房地(土地+建物)+車位,臺南市歸仁區智發街１３號八樓之３,19.2,住,,,1150603,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140124,103.07,2,2,1,有,有,10400000,100902,坡道平面,27.67,0,,RPTOMLRJPHLGFID86DA,44.47,0.0,4.56,有,120
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高發二路３１０號十一樓之５,15.62,商,,,1150614,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120808,89.24000000000001,2,1,1,有,有,8400000,94128,坡道機械,12.24,0,,RPWOMLTJPHLGFID37DA,46.35,0.0,3.47,有,121
永康區,房地(土地+建物),臺南市永康區忠孝路７６巷６３弄８號五樓,39.87,住,,,1150601,土地8建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720224,94.32,3,2,2,有,無,4300000,45589,,0.0,0,,RPPOMLSKOHLGFKD76DA,76.95,0.0,9.87,無,122
永康區,房地(土地+建物),臺南市永康區復國路５３巷１之２號四樓之２,40.84,住,,,1150622,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1150325,106.69,3,2,2,有,有,11420000,107039,,0.0,0,,RPPNMLPLOHLGFKD09DA,79.54,0.0,8.13,有,
永康區,房地(土地+建物),臺南市永康區東橋五路１１７號四樓,9.68,商,,,1150618,土地1建物1車位0,四層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1051026,93.50999999999999,2,1,1,有,有,9180000,98171,,0.0,0,,RPRNMLKKPHLGFKD78DA,49.46,5.13,4.55,有,
永康區,土地,平道段257地號,210.01,住,,,1150626,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,29854400,142157,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLOKPHLGFKD98DA,0.0,0.0,0.0,無,
新營區,土地,復興段249地號,151.46,住,,,1150624,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4000000,26410,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLQKPHLGFDD58EA,0.0,0.0,0.0,無,
北區,房地(土地+建物),臺南市北區開元路４８５巷２４號五樓之３,13.36,商,,,1150629,土地2建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0701228,113.49,3,2,2,有,有,5000000,44057,,0.0,0,其他增建；,RPRQMLTLOHLGFAD98DA,81.47,0.0,15.47,有,
安平區,房地(土地+建物),臺南市安平區建平六街９０巷９弄６號,78.0,住,,,1150605,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,0801212,213.83,4,2,3,有,無,15500000,72487,,0.0,0,其他增建；,RPPOMLNJPHLGFAD87DA,206.1,3.06,4.67,無,
安平區,房地(土地+建物)+車位,臺南市安平區民權路四段１１１號三樓之６,33.19,住,,,1150623,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141027,182.44,3,2,2,有,有,18800000,103048,坡道平面,34.87,0,,RPROMLNJPHLGFAD08DA,89.66,0.0,5.6,有,
安平區,房地(土地+建物)+車位,臺南市安平區建平七街５６０號五樓之２,8.92,商,,,1150617,土地1建物1車位1,五層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121108,94.0,2,1,2,有,有,8360000,96210,坡道機械,18.54,1100000,含裝潢費；含傢俱設備費；,RPQNMLLKPHLGFAD77DA,42.85,2.9,3.34,有,
安平區,房地(土地+建物)+車位,臺南市安平區建平七街５６０號三樓之９,8.76,商,,,1150602,土地1建物1車位1,三層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121108,92.41,2,1,2,有,有,8200000,96115,坡道機械,18.54,1100000,含裝潢費；含傢俱設備費；,RPRPMLNKPHLGFAD28DA,42.22,2.35,3.34,有,
北區,房地(土地+建物)+車位,臺南市北區臨安路二段２５６號十九樓之５,17.08,住,,,1150614,土地1建物1車位2,十九層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890406,241.07,4,2,2,有,有,16880000,70021,坡道平面,84.92,0,,RPOOMLQKPHLGFAD18DA,111.84,0.0,13.65,有,
安南區,房地(土地+建物),臺南市安南區安昌街１０３巷５７號,94.06,住,,,1150604,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0950504,208.93,5,2,4,有,無,14080000,67391,,0.0,0,頂樓加蓋；其他增建；,RPPNMLPKPHLGFBD18DA,187.2,2.4,19.33,無,
南區,房地(土地+建物),臺南市南區水交社路３３７號一樓之５,13.91,住,,,1150614,土地1建物1車位0,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840627,41.03,1,1,1,有,有,2610000,63612,,0.0,0,陽台外推；,RPPNMLOKOHLGFCD08DA,29.44,0.0,3.7,有,
東區,房地(土地+建物),臺南市東區裕誠街２１８號,88.06,住,,,1150607,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1130807,224.34,4,2,5,有,有,32330000,144112,,0.0,0,,RPQNMLTJPHLGFCD68DA,201.06,0.0,23.28,有,
南區,房地(土地+建物),臺南市南區新建路５４巷２之３號,38.16,住,,,1150606,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711129,94.19999999999999,3,2,2,有,無,5280000,56051,,0.0,0,其他增建；,RPRNMLOKPHLGFCD38DA,77.47,0.0,10.49,無,
柳營區,土地,平和段935地號,2703.75,農,,,1150618,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8000000,2959,,0.0,0,,RPPNMLQJPHLGFDD38DA,0.0,0.0,0.0,無,
新營區,房地(土地+建物),臺南市新營區民生里６２鄰新北六街５１號,79.05,住,,,1150621,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0700921,109.8,1,2,2,有,無,4200000,38251,,0.0,0,頂樓加蓋；其他增建；,RPQNMLQKPHLGFDD58DA,109.8,0.0,0.0,無,
官田區,土地,渡社崎段301-1地號,31.6,,一般農業區,農牧用地,1150624,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,91640,2900,,0.0,0,協議價購；,RPPNMLRLOHLGFFD78DA,0.0,0.0,0.0,無,
官田區,土地,義田段314地號,51.81,農,,,1150610,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1560000,30110,,0.0,0,未登記建物；,RPQNMLQKPHLGFFD78DA,0.0,0.0,0.0,無,
西港區,房地(土地+建物),臺南市西港區大竹林１１５之９號,88.35,,鄉村區,乙種建築用地,1150628,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1131105,170.92,5,2,5,有,無,15000000,87760,,0.0,0,含裝潢費1800000元；,RPQNMLPKPHLGFGD78DA,145.52,0.0,25.4,無,
新市區,土地,番子寮段1494地號,1128.0,,河川區,農牧用地,1150624,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5978400,5300,,0.0,0,協議價購；,RPVNMLMJPHLGFHD98DA,0.0,0.0,0.0,無,
新市區,土地,番子寮段1492地號,1252.0,,河川區,農牧用地,1150624,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8012800,6400,,0.0,0,協議價購；,RPWNMLMJPHLGFHD09DA,0.0,0.0,0.0,無,
新市區,土地,番子寮段1497地號,2601.0,,河川區,農牧用地,1150624,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,14045400,5400,,0.0,0,協議價購；,RPXNMLMJPHLGFHD56DA,0.0,0.0,0.0,無,
新市區,土地,番子寮段1497-1地號,1446.0,,特定農業區,農牧用地,1150624,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8097600,5600,,0.0,0,協議價購；,RPOOMLMJPHLGFHD38DA,0.0,0.0,0.0,無,
新市區,土地,番子寮段1498地號,1445.0,,河川區,水利用地,1150624,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7803000,5400,,0.0,0,協議價購；,RPPNMLNJPHLGFHD48DA,0.0,0.0,0.0,無,
新市區,土地,番子寮段1503地號,808.5,,河川區,水利用地,1150624,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4365873,5400,,0.0,0,協議價購；,RPQNMLNJPHLGFHD58DA,0.0,0.0,0.0,無,
新市區,土地,番子寮段1503地號,316.25,,河川區,水利用地,1150624,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1707750,5400,,0.0,0,協議價購；,RPRNMLNJPHLGFHD68DA,0.0,0.0,0.0,無,
新市區,土地,番子寮段1505地號,247.0,,河川區,水利用地,1150624,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1333800,5400,,0.0,0,協議價購；,RPSNMLNJPHLGFHD78DA,0.0,0.0,0.0,無,
新市區,土地,大營段2833地號,139.0,,鄉村區,乙種建築用地,1150622,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,9460000,68058,,0.0,0,未登記建物；受債權債務關係影響或債務抵償；,RPSNMLSJPHLGFHD66DA,0.0,0.0,0.0,無,
安定區,房地(土地+建物),臺南市安定區許中營８２之１２號四樓之１,27.33,,鄉村區,乙種建築用地,1150610,土地3建物1車位0,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1131127,87.53999999999999,2,2,2,有,有,6780000,77450,,0.0,0,,RPXNMLTJPHLGFHD27DA,51.56,0.0,7.92,有,
善化區,房地(土地+建物),臺南市善化區龍目井路８８號八樓之１６,11.5,住,,,1150614,土地2建物1車位0,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1060111,43.35,2,1,2,有,有,4250000,98039,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLQKPHLGFHD98DA,26.1,0.0,3.86,有,
新市區,土地,日潭段245地號,1258.49,,一般農業區,農牧用地,1150621,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4380000,3480,,0.0,0,農作物；農業設施；,RPTNMLQKPHLGFHD66DA,0.0,0.0,0.0,無,
仁德區,房地(土地+建物)+車位,臺南市仁德區賢路一段５５１號二樓之７,34.16,住,,,1150613,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150123,155.69,3,2,2,有,有,13360000,91236,坡道平面,27.89,1700000,,RPUNMLMJPHLGFID98DA,76.4,0.0,9.22,有,
仁德區,土地,太子段206-7地號,68.16,住,,,1150624,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2783437,40837,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLQJPHLGFID56DA,0.0,0.0,0.0,無,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區智慧三街７號五樓之２,33.86,住,,,1150612,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140918,154.32,3,2,2,有,有,15020000,97330,坡道平面,25.67,0,,RPROMLRJPHLGFID66DA,78.09,0.0,7.34,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高發二路３１０號五樓之５,15.49,商,,,1150609,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120808,88.64,2,2,1,有,有,8770000,98940,坡道機械,11.65,0,,RPWOMLOKPHLGFID96DA,46.35,0.0,3.47,有,
永康區,房地(土地+建物),臺南市永康區西勢里富強路一段２巷１１號,89.0,住,,,1150628,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0690812,104.58,5,2,2,有,無,10100000,96577,,0.0,0,其他增建；,RPXNMLNJPHLGFKD96DA,104.58,0.0,0.0,無,
永康區,房地(土地+建物),臺南市永康區復國里復國一路３１５巷３６號,90.18,商,,,1150609,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0830114,265.74,5,4,4,有,無,14500000,54565,,0.0,0,其他增建；,RPSOMLPKPHLGFKD86DA,228.78,4.7,32.26,無,
後壁區,土地,白沙屯段1537地號,850.0,,特定農業區,農牧用地,1150610,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,500000,588,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；農作物；,RPPNMLPKPHLGFED58EA,0.0,0.0,0.0,無,
北區,房地(土地+建物)+車位,臺南市北區小東路１４７巷２２弄１０號,102.38,住,,,1150524,土地6建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,0851217,290.44,6,2,4,有,有,24250000,83494,坡道平面,37.78,0,陽台外推；頂樓加蓋；其他增建；,RPPNMLOLNHLGFAD87DA,187.36,1.38,10.77,無,123
安平區,房地(土地+建物)+車位,臺南市安平區育平九街１９２巷７１號九樓之３,13.94,商,,,1150530,土地1建物1車位1,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830512,155.2,4,2,2,有,有,7800000,50258,坡道平面,0.0,0,陽台外推；其他增建；,RPSNMLKMNHLGFAD87DA,85.36,1.69,14.0,有,124
安平區,房地(土地+建物)+車位,臺南市安平區永華六街２１４號七樓之１２,11.63,商,,,1150518,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820612,172.61,3,2,2,有,有,8900000,51561,坡道平面,0.0,0,,RPXPMLTLOHLGFAD86DA,106.81,0.0,6.45,有,
安平區,房地(土地+建物)+車位,臺南市安平區國平北路１３７號七樓之３,7.27,商,,,1150519,土地1建物1車位1,七層,三十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造、鋼筋混凝土造,1140415,90.24000000000001,2,1,1,有,有,6500000,72030,坡道機械,12.5,0,,RPUNMLQJPHLGFAD58DA,46.35,0.0,4.3,有,125
北區,房地(土地+建物)+車位,臺南市北區海安路三段３０９號三樓之６,15.22,住,,,1150518,土地1建物1車位1,三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140313,183.88,4,2,2,有,有,18000000,97890,坡道平面,26.54,0,,RPWNMLRJPHLGFAD88DA,87.71,4.97,8.29,有,126
北區,房地(土地+建物),臺南市北區臨安路二段１６９巷２６號,79.43,住,,,1150520,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0810902,161.13,3,1,3,有,無,13500000,83783,,0.0,0,,RPUOMLRJPHLGFAD78DA,142.91,8.69,9.53,無,
北區,房地(土地+建物)+車位,臺南市北區長榮路五段４１巷３６號四樓之５,32.32,住,,,1150515,土地2建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920916,169.29000000000002,3,2,2,有,有,6000000,35442,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPROMLSJPHLGFAD58DA,101.18,0.0,9.03,有,
安平區,房地(土地+建物),臺南市安平區平通路６２號,75.75,住,,,1150514,土地1建物1車位0,一層，二層，三層，四層，五層，地下層,六層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0791228,275.09999999999997,4,2,4,有,無,20120000,73137,,0.0,0,,RPVNMLTJPHLGFAD98DA,231.06,2.14,17.84,無,127
安南區,房地(土地+建物)+車位,臺南市安南區富東路２６號二樓之２,17.4,住,,,1150531,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831027,87.84,2,2,2,有,有,5000000,56922,坡道平面,0.0,0,夾層；其他增建；,RPXUMLRJPHLGFBD17DA,41.09,0.0,3.23,有,
安南區,房地(土地+建物),臺南市安南區安中路一段７００巷７９之２號,65.37,住,,,1150521,土地14建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700907,100.92,3,2,2,有,有,5380000,53310,,0.0,0,陽台外推；,RPWNMLTJPHLGFBD56DA,79.94,0.01,9.81,無,128
南區,房地(土地+建物)+車位,臺南市南區新興路５４１號二樓之３,31.11,住,,,1150510,土地1建物1車位1,二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850321,184.04000000000002,3,2,2,有,有,8200000,44556,坡道平面,0.0,0,,RPUOMLNJPHLGFCD58DA,106.89,0.0,13.01,有,
南區,房地(土地+建物),臺南市南區金華路一段４６０巷１７號,71.0,住,,,1150522,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0680425,162.61,4,2,3,有,無,8000000,49197,,0.0,0,頂樓加蓋；其他增建；,RPVNMLQJPHLGFCD88DA,147.83,0.0,14.78,無,
