鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
北區,房地(土地+建物),臺南市北區力行一街３６號,43.0,都市：其他:住宅區,,,1150720,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0600405,67.86,4,1,1,有,無,3100000,45682,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPTNMLNJQHLGFAD28DA,67.86,0.0,0.0,無,025
安南區,土地,淵南段519地號,1934.06,都市：其他:住宅區,,,1150703,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,95250000,49249,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXNMLTLPHLGFBD86DA,0.0,0.0,0.0,無,
安南區,房地(土地+建物)+車位,臺南市安南區宜居三路２９０號七樓之２,18.55,都市：其他:住宅區,,,1150709,土地2建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140912,158.78,3,2,2,有,有,14900000,93841,坡道平面,21.46,0,,RPUNMLKMPHLGFBD38DA,81.2,0.0,9.7,有,026
東區,房地(土地+建物),臺南市東區中華東路二段１６７號二樓之８,2.99,住,,,1150726,土地2建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970229,34.19,1,0,1,有,有,2650000,77508,,0.0,0,,RPQNMLNJQHLGFCD18DA,17.29,0.0,4.41,有,
東區,房地(土地+建物),臺南市東區中華東路二段２２６巷２７弄２０號,94.58,住,,,1150727,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0770512,232.22,5,4,3,有,有,16150000,69546,,0.0,0,其他增建；,RPPNMLOJQHLGFCD18DA,227.18,0.0,5.04,無,
東區,房地(土地+建物),臺南市東區東和路５１號八樓,7.21,住,,,1150718,土地4建物1車位0,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810914,87.06,2,2,2,有,有,3000000,34459,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLPJQHLGFCD38DA,67.27,0.0,4.49,有,
東山區,房地(土地+建物),臺南市東山區東山里東山２７３之１７號,175.82,都市：其他:住宅區,,,1150720,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1150324,215.18,5,2,5,有,無,17000000,79004,,0.0,0,,RPPNMLLLPHLGFED18DA,200.16,0.0,15.02,無,
佳里區,房地(土地+建物)+車位,臺南市佳里區佳里興２５５之８號五樓之１,38.19,,鄉村區,乙種建築用地,1150718,土地3建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130912,124.96,2,2,2,有,有,7800000,62420,一樓平面,13.47,0,,RPPNMLRLPHLGFGD98DA,74.55,0.0,7.75,有,
佳里區,土地,佳里段2366-24地號,100.0,都市：其他:住宅區,,,1150708,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6500000,65000,,0.0,0,,RPXNMLRLPHLGFGD17DA,0.0,0.0,0.0,無,
佳里區,房地(土地+建物),臺南市佳里區番子寮１０３之３號,177.44,,鄉村區,乙種建築用地,1150709,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1120829,152.23,4,2,4,有,無,14000000,91966,,0.0,0,,RPVNMLKMPHLGFGD98DA,142.24,0.0,9.99,無,
將軍區,土地,巷口段一小段552地號,455.0,,鄉村區,乙種建築用地,1150724,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2116444,4652,,0.0,0,地上有承買人房屋親友、員工、共有人或其他特殊關係間之交易；,RPPOMLLMPHLGFGD58DA,0.0,0.0,0.0,無,
佳里區,房地(土地+建物),臺南市佳里區忠仁里佳東路５５０巷２０號,93.66,農,,,1150703,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0661122,87.69,5,2,3,有,無,5600000,63861,,0.0,0,頂樓加蓋；其他增建；,RPPNMLNJQHLGFGD48DA,87.69,0.0,0.0,無,027
佳里區,土地,公園段62-1地號,16.1,都市：其他:住宅區,,,1150721,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,706150,43860,,0.0,0,,RPSNMLOJQHLGFGD88DA,0.0,0.0,0.0,無,
西港區,土地,南海埔段916地號,575.5,,特定農業區,農牧用地,1150716,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,3475,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOOMLOJQHLGFGD58DA,0.0,0.0,0.0,無,028
新市區,房地(土地+建物),臺南市新市區大社４１１之２號七樓之５,22.49,,鄉村區,乙種建築用地,1150708,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141205,66.83,2,2,2,有,有,5980000,89481,,0.0,0,,RPPNMLNJQHLGFHD58DA,50.1,0.0,4.12,有,
新化區,房地(土地+建物),臺南市新化區信義路２號,2788.0,,特定農業區,農牧用地,1150721,土地1建物1車位0,全,一層,透天厝,其他,鋼筋混凝土造,0970104,179.35,1,1,1,有,無,30000000,167271,,0.0,0,未登記建物；農作物；機電設備；農業設施；,RPSNMLOJQHLGFHD98DA,179.35,0.0,0.0,無,
善化區,房地(土地+建物)+車位,臺南市善化區小新營１０之２３號四樓之２,15.85,都市：其他:商業區,,,1150724,土地2建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140910,73.87,2,2,1,有,無,8000000,108298,一樓平面,0.0,1700000,509-102地號併同移轉不計價親友、員工、共有人或其他特殊關係間之交易；,RPUNMLOJQHLGFHD56DA,43.46,0.0,3.64,有,
關廟區,房地(土地+建物)+車位,臺南市關廟區北安一街５８號四樓之５,30.37,住,,,1150727,土地1建物1車位1,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140116,90.75,3,2,2,有,有,9000000,92094,一樓平面,7.14,1300000,含裝潢費1400000元；,RPROMLLMPHLGFID98DA,60.68,0.0,4.92,有,
柳營區,土地,重溪段459-1地號,19.79,,鄉村區,交通用地,1150721,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,662965,33500,,0.0,0,政府機關標讓售；,RPPNMLPJQHLGFDD48EA,0.0,0.0,0.0,無,
新營區,土地,永生段296地號,524.61,都市：其他:商業區,,,1150721,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,24597777,46888,,0.0,0,政府機關標讓售；,RPQNMLPJQHLGFDD58EA,0.0,0.0,0.0,無,
東山區,土地,田尾段2068地號,1685.0,,特定農業區,農牧用地,1150712,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4200000,2493,,0.0,0,,RPPNMLQJQHLGFED68EA,0.0,0.0,0.0,無,029
六甲區,土地,和平段299地號,130.35,住,,,1150705,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2800000,21481,,0.0,0,,RPRNMLPJQHLGFFD88EA,0.0,0.0,0.0,無,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高發二路３２０號十二樓之２,17.92,商,,,1150704,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120808,101.99000000000001,2,2,2,有,有,10500000,102951,坡道機械,12.24,0,,RPPNMLNJQHLGFID78EA,54.6,0.0,3.49,有,030
安平區,土地,新南段47-9地號,156.0,都市：其他:第五種住宅區,,,1150707,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,20000000,128205,,0.0,0,,RPQPMLRJPHLGFAD48DA,0.0,0.0,0.0,無,
北區,房地(土地+建物)+車位,臺南市北區公園北路１５６號六樓之６,8.9,都市：其他:商業區,,,1150704,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,ＲＣ造,0951001,76.43,1,1,1,有,有,6100000,79812,坡道平面,0.0,0,,RPTNMLPJQHLGFAD48DA,32.09,0.0,4.08,有,031
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段５０１號二十三樓之２,27.25,都市：其他:第五種住宅區,,,1150728,土地1建物1車位1,二十三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1070202,273.38,3,2,2,有,有,27000000,98764,坡道平面,28.88,0,,RPUNMLPJQHLGFAD58DA,139.94,4.23,15.15,有,032
安南區,土地,十字段60-2地號,657.89,都市：其他:農業區,,,1150708,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7350000,11172,,0.0,0,一、買方買清，土地增值稅、契稅及所有代辦費、規費、印花稅都由賣方負擔。二、本件買賣標的包含地上未保存登記建物。一層倉庫廠房，面積：390.80平方公尺，建物格局：一辦公室、一倉庫、一衛浴。親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPROMLTLPHLGFBD98DA,0.0,0.0,0.0,無,
安南區,土地,東和段511-1地號,17.53,都市：其他:細部計畫道路用地,,,1150720,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,250000,14261,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPWNMLKMPHLGFBD58DA,0.0,0.0,0.0,無,033
安南區,房地(土地+建物),臺南市安南區宜居路６１０號四樓之１,32.26,都市：其他:住宅區,,,1150717,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140806,97.53999999999999,2,2,2,有,有,10470000,107341,,0.0,0,含一樓平面車位1個價格1700000元含裝潢費620000元；,RPRNMLOJQHLGFBD28DA,57.67,0.0,6.25,有,
東區,土地,仁和段104-4地號,388.0,都市：其他:細部計畫道路用地,,,1150720,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,15329400,39509,,0.0,0,本件為道路用地,RPVNMLQKPHLGFCD98DA,0.0,0.0,0.0,無,
南區,房地(土地+建物)+車位,臺南市南區大林路１０５號,34.13,都市：其他:住宅區,,,1150702,土地1建物1車位1,一層，二層，地下層,十層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0830428,141.3,0,2,2,有,有,10300000,72895,坡道機械,0.0,0,其他增建；,RPRNMLOLPHLGFCD48DA,117.15,0.0,0.0,有,
南區,土地,大林段450地號,62.27,都市：其他:細部計畫道路用地,,,1150709,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2719954,43680,,0.0,0,包含公共設施保留地用地；,RPUNMLLMPHLGFCD58DA,0.0,0.0,0.0,無,034
南區,房地(土地+建物)+車位,臺南市南區西門路一段１９９號四樓之４,60.5,都市：其他:住宅區,,,1150709,土地1建物1車位1,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830110,170.19,3,2,2,有,無,5500000,32317,坡道平面,0.0,0,,RPRNMLNJQHLGFCD28DA,106.72,0.0,12.84,無,
東區,房地(土地+建物),臺南市東區中華東路二段１６９號十三樓之１８,4.06,都市：其他:住宅區,,,1150708,土地2建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970229,43.66,1,1,1,有,有,3700000,84746,,0.0,0,,RPPNMLPJQHLGFCD28DA,23.32,0.0,5.0,有,035
鹽水區,房地(土地+建物),臺南市鹽水區文昌里羊稠厝５７之２號,596.0,,鄉村區,乙種建築用地,1150708,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,0750510,143.17,4,2,2,有,無,6000000,41908,,0.0,0,未登記建物；,RPPNMLMLPHLGFDD18DA,143.17,0.0,0.0,無,
官田區,土地,二鎮段二鎮小段46地號,116.0,住,,,1150724,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3100000,26724,,0.0,0,,RPSNMLOJQHLGFFD78DA,0.0,0.0,0.0,無,
新市區,房地(土地+建物)+車位,臺南市新市區內１５９號六樓之２,29.86,,特定農業區,甲種建築用地,1150710,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100719,114.09,3,2,2,有,有,10580000,92734,一樓平面,14.99,0,,RPRNMLOJQHLGFHD88DA,67.12,0.0,6.53,有,036
安定區,土地,管寮段372-2地號,270.5,,鄉村區,乙種建築用地,1150719,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8000000,29575,,0.0,0,未登記建物；,RPVNMLOJQHLGFHD66DA,0.0,0.0,0.0,無,
仁德區,土地,虎山段250地號,243.46,都市：其他:農業區,,,1150709,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1600000,6572,,0.0,0,,RPPNMLPLPHLGFID98DA,0.0,0.0,0.0,無,
歸仁區,土地,八甲段150-8地號,124.0,,鄉村區,乙種建築用地,1150715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3550000,28629,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWOMLKMPHLGFID76DA,0.0,0.0,0.0,無,
歸仁區,房地(土地+建物),臺南市歸仁區南興里文化街三段７７８號,71.37,都市：其他:住宅區,,,1150701,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0670300,88.29,3,2,4,有,無,9900000,112130,,0.0,0,其他增建；,RPOOMLPJQHLGFID88DA,88.29,0.0,0.0,無,037
永康區,房地(土地+建物),臺南市永康區中華路８８０號,77.0,都市：其他:住宅區,,,1150701,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0690900,173.81,5,2,3,有,無,10080000,57994,,0.0,0,其他增建；,RPPNMLOLPHLGFKD09DA,173.81,0.0,0.0,無,
永康區,土地,烏竹段934地號,112.97,都市：其他:住宅區,,,1150721,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6000000,53111,,0.0,0,,RPUOMLRLPHLGFKD37DA,0.0,0.0,0.0,無,
安南區,房地(土地+建物),臺南市安南區長和路四段１６０巷４１弄９號,80.65,都市：其他:住宅區,,,1150705,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1130702,178.49,4,2,4,有,無,17200000,96364,,0.0,0,,RPRNMLOJQHLGFBD38EA,161.71,0.0,16.78,無,
白河區,土地,長安段1296地號,72.75,都市：其他:住宅區,,,1150721,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1804200,24800,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLOJQHLGFED58EA,0.0,0.0,0.0,無,038
佳里區,房地(土地+建物),臺南市佳里區公園路２２８號,88.46,都市：其他:住宅區,,,1150717,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,1020315,197.5,5,2,4,有,無,16500000,83544,,0.0,0,,RPPNMLPJQHLGFGD78EA,178.79,0.0,18.71,無,
佳里區,土地,子龍段89地號,206.0,,鄉村區,乙種建築用地,1150729,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2200000,10680,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLQJQHLGFGD09EA,0.0,0.0,0.0,無,
將軍區,土地,口寮段503地號,260.33,,鄉村區,乙種建築用地,1150723,土地6建物0車位0,,,其他,,,,0.0,0,0,0,無,無,760000,2919,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPSNMLQJQHLGFGD56EA,0.0,0.0,0.0,無,
中西區,土地,新美段204地號,51.94,都市：其他:古蹟保存區,,,1150714,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6296167,121220,,0.0,0,政府機關標讓售；,RPVNMLLMPHLGFAD48DA,0.0,0.0,0.0,無,
安平區,土地,海興段1-29地號,169.0,都市：其他:特定住宅專用區,,,1150714,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,16060000,95030,,0.0,0,1-29地號每坪單價新台幣33萬元整1-35地號每坪單價新台幣29萬元整,RPPOMLNJQHLGFAD97DA,0.0,0.0,0.0,無,
北區,房地(土地+建物),臺南市北區大武街１６８號七樓之３,18.71,都市：其他:細部計畫道路用地,,,1150724,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701216,99.44,3,1,2,有,無,6100000,61344,,0.0,0,,RPROMLNJQHLGFAD18DA,69.18,0.0,15.89,有,
北區,房地(土地+建物)+車位,臺南市北區長榮路四段５６號十八樓之１,36.75,都市：其他:住宅區,,,1150728,土地2建物1車位3,十八層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960921,400.33,4,2,3,有,有,40000000,99918,坡道平面,86.97,0,,RPTNMLOJQHLGFAD38DA,222.7,0.0,14.59,有,
北區,房地(土地+建物)+車位,臺南市北區北門路二段５２７巷１１號八樓之２,32.06,都市：其他:住宅區,,,1150702,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930329,148.57999999999998,3,2,2,有,有,5300000,35671,坡道平面,0.0,0,含土地增值稅或其他稅費；含地政士服務費；親友、員工、共有人或其他特殊關係間之交易；,RPQNMLPJQHLGFAD18DA,86.01,0.0,11.01,有,
安平區,土地,金華段79-33地號,104.0,都市：其他:第六種住宅區,,,1150731,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,11954800,114950,,0.0,0,,RPSOMLQJQHLGFAD58DA,0.0,0.0,0.0,無,
安南區,土地,公親段303-1地號,17.7,都市：其他:農業區,,,1150715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,164573,9298,,0.0,0,協議價購；,RPSOMLOKPHLGFBD48DA,0.0,0.0,0.0,無,
安南區,房地(土地+建物),臺南市安南區安中路六段５０９號,212.38,都市：其他:住宅區,,,1150729,土地3建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0740927,106.38,3,1,2,有,無,7427416,69820,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；,RPSNMLQJQHLGFBD58DA,100.54,0.0,5.84,無,
東區,房地(土地+建物)+車位,臺南市東區崇德路９３５號三樓,32.81,都市：其他:住宅區,,,1150705,土地1建物1車位2,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890306,154.74,3,2,2,有,有,6000000,38775,坡道機械,30.04,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLKKPHLGFCD48DA,87.15,0.0,8.02,有,
東區,土地,仁和段226-5地號,14.0,都市：其他:細部計畫道路用地,,,1150731,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,950000,67857,,0.0,0,包含公共設施保留地用地；,RPOOMLLMPHLGFCD08DA,0.0,0.0,0.0,無,
南區,房地(土地+建物)+車位,臺南市南區萬年七街１６９號四樓之６,21.44,都市：其他:住宅區,,,1150704,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1070619,111.09,2,2,1,有,有,7300000,65712,坡道平面,24.09,0,,RPRNMLPJQHLGFCD48DA,53.45,0.0,4.37,有,
南區,房地(土地+建物),臺南市南區興隆路５５巷１２號,89.73,都市：其他:住宅區,,,1150731,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0700422,107.89,4,2,2,有,無,5500000,50978,,0.0,0,,RPRNMLQJQHLGFCD58DA,107.89,0.0,0.0,無,
鹽水區,土地,田都段25地號,1161.63,,一般農業區,農牧用地,1150702,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,860000,740,,0.0,0,,RPRNMLOJQHLGFDD48DA,0.0,0.0,0.0,無,
鹽水區,土地,新岸段1045地號,338.41,都市：其他:鐵路用地,,,1150714,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,500000,1477,,0.0,0,包含公共設施保留地用地；,RPSNMLOJQHLGFDD58DA,0.0,0.0,0.0,無,
鹽水區,房地(土地+建物),臺南市鹽水區新中路８２巷１４９號,42.65,都市：其他:住宅區,,,1150730,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0821019,88.35,3,2,2,有,無,1257500,14233,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLPJQHLGFDD48DA,81.01,0.0,7.34,無,
白河區,土地,長安段767-34地號,284.92,都市：其他:農業區,,,1150719,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,7020,,0.0,0,,RPQNMLQJQHLGFED68DA,0.0,0.0,0.0,無,
白河區,土地,長安段767-40地號,113.0,都市：其他:農業區,,,1150719,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1500000,13274,,0.0,0,,RPRNMLQJQHLGFED78DA,0.0,0.0,0.0,無,
大內區,土地,內庄段540地號,130.02,都市：其他:住宅區,,,1150728,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1200000,9229,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPTPMLKMPHLGFFD88DA,0.0,0.0,0.0,無,
佳里區,房地(土地+建物),臺南市佳里區麻佳路三段１０８１巷３６號,118.61,,特定農業區,甲種建築用地,1150723,土地5建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1140422,236.20000000000002,5,2,6,有,有,17020000,72058,,0.0,0,,RPQNMLOLPHLGFGD78DA,228.9,0.0,6.84,無,
將軍區,土地,將軍段2450地號,1871.0,,特定農業區,農牧用地,1150717,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1100000,588,,0.0,0,農作物；,RPTNMLKMPHLGFGD78DA,0.0,0.0,0.0,無,
佳里區,房地(土地+建物)+車位,臺南市佳里區佳青路一段２０２號二樓之２,20.8,,一般農業區,甲種建築用地,1150721,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141003,77.92999999999999,2,2,1,有,有,5860000,71094,一樓平面,13.79,1300000,,RPVNMLPJQHLGFGD66DA,47.66,0.0,0.0,有,
安定區,土地,六塊寮段2860地號,1839.0,,特定農業區,農牧用地,1150703,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,14200000,7722,,0.0,0,,RPRNMLTLPHLGFHD86DA,0.0,0.0,0.0,無,
新化區,土地,新太段265-2地號,11.16,都市：其他:道路用地,,,1150723,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,569160,51000,,0.0,0,協議價購；,RPRPMLQJQHLGFHD66DA,0.0,0.0,0.0,無,
仁德區,土地,二橋段138-3地號,5.76,,特定農業區,農牧用地,1150713,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,68544,11900,,0.0,0,協議價購；,RPQNMLKMPHLGFID68DA,0.0,0.0,0.0,無,
仁德區,土地,二橋段138-3地號,2.4,,特定農業區,農牧用地,1150713,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,28560,11900,,0.0,0,協議價購；,RPRNMLKMPHLGFID78DA,0.0,0.0,0.0,無,
仁德區,土地,二橋段138-3地號,2.4,,特定農業區,農牧用地,1150713,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,28560,11900,,0.0,0,協議價購；,RPTNMLKMPHLGFID98DA,0.0,0.0,0.0,無,
仁德區,土地,二橋段138-3地號,5.04,,特定農業區,農牧用地,1150713,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,59976,11900,,0.0,0,協議價購；,RPUNMLKMPHLGFID09DA,0.0,0.0,0.0,無,
仁德區,土地,二橋段138-3地號,0.24,,特定農業區,農牧用地,1150713,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2856,0,,0.0,0,協議價購；,RPVNMLKMPHLGFID56DA,0.0,0.0,0.0,無,
仁德區,土地,二橋段323-5地號,0.17,,特定農業區,農牧用地,1150713,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1983,0,,0.0,0,協議價購；,RPPOMLKMPHLGFID68DA,0.0,0.0,0.0,無,
仁德區,土地,二橋段323-5地號,0.03,,特定農業區,農牧用地,1150713,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,331,0,,0.0,0,協議價購；,RPROMLKMPHLGFID88DA,0.0,0.0,0.0,無,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高鐵大道３５號十二樓之１,23.5,都市：其他:商業區,,,1150701,土地1建物1車位1,十二層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141023,140.04,3,1,2,有,有,16000000,128272,坡道平面,25.44,1300000,,RPVNMLOJQHLGFID76DA,67.72,0.0,6.85,有,
關廟區,房地(土地+建物),臺南市關廟區新埔二街１８號,141.0,都市：其他:住宅區,,,1150704,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0840321,251.07,5,3,3,有,無,10000000,39830,,0.0,0,,RPVOMLPJQHLGFID96DA,196.4,25.87,28.8,無,
歸仁區,土地,沙崙段137-8地號,120.0,,一般農業區,甲種建築用地,1150716,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2700000,22500,,0.0,0,未登記建物；,RPSOMLQJQHLGFID76DA,0.0,0.0,0.0,無,
仁德區,土地,車頭段1083地號,10.48,都市：其他:道路用地,,,1150728,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,580500,55391,,0.0,0,協議價購；,RPVOMLQJQHLGFID07DA,0.0,0.0,0.0,無,
玉井區,房地(土地+建物),臺南市玉井區憲政街４８巷２９號,154.59,都市：其他:道路用地,,,1150713,土地4建物1車位0,全,二層,透天厝,住家用,加強磚造,0670719,99.0,4,2,2,有,無,4100000,41414,,0.0,0,頂樓加蓋；其他增建；,RPPNMLOJQHLGFJD88DA,99.0,0.0,0.0,無,
永康區,房地(土地+建物),臺南市永康區安康里大橋一街４７之３號八樓之１,11.36,都市：其他:住宅區,,,1150705,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880824,107.1,3,2,2,有,有,6000000,56022,,0.0,0,其他增建；,RPPNMLPJPHLGFKD98DA,74.66,0.0,9.97,有,
永康區,房地(土地+建物)+車位,臺南市永康區永安路２９２號三樓之１,23.67,都市：其他:住宅區,,,1150707,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150303,147.82999999999998,3,2,2,有,有,16450000,119922,坡道平面,25.25,1750000,,RPROMLKMPHLGFKD09DA,71.74,0.0,9.15,有,
永康區,房地(土地+建物)+車位,臺南市永康區復華一街１８０號六樓之３,30.05,都市：其他:住宅區,,,1150705,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1090909,150.88,3,2,2,有,有,14000000,92789,坡道機械,21.05,0,,RPUNMLLMPHLGFKD76DA,79.66,0.0,8.07,有,
永康區,房地(土地+建物),臺南市永康區復華二街２３巷５號,88.25,都市：其他:住宅區,,,1150706,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0771222,122.3,2,2,2,有,無,8500000,69501,,0.0,0,1.增值稅約定由買方繳納即移轉所生之相關稅金及費用由買方全部負擔2.傢俱設備全部無償贈與買方3.賣方不負物之瑕疵擔保責任其他增建；,RPPOMLNJQHLGFKD98DA,103.92,15.53,2.85,無,
永康區,土地,東灣段443地號,218.01,都市：其他:住宅區,,,1150710,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,14550000,66740,,0.0,0,,RPPNMLPJQHLGFKD09DA,0.0,0.0,0.0,無,
鹽水區,土地,新岸段507地號,226.43,都市：其他:住宅區,,,1150714,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5850000,25836,,0.0,0,,RPQNMLQJQHLGFDD68EA,0.0,0.0,0.0,無,
學甲區,土地,學甲東段2154-2地號,45.04,,一般農業區,農牧用地,1150714,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,191420,4250,,0.0,0,政府機關標讓售；,RPPNMLRJQHLGFGD98EA,0.0,0.0,0.0,無,
