鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
白河區,土地,新興段32地號,1357.0,工,,,1150518,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,19700000,14517,,0.0,0,,RPPNMLKLPHLGFED08DA,0.0,0.0,0.0,無,
麻豆區,房地(土地+建物),臺南市麻豆區大埕里新生北路６９６號,99.15,住,,,1150529,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土構造,1040417,208.23,4,2,4,有,無,16000000,76838,,0.0,0,陽台外推；,RPTNMLRKPHLGFFD56DA,191.05,0.0,17.18,無,
佳里區,房地(土地+建物)+車位,臺南市佳里區佳興六街６１號二樓之５,37.64,,鄉村區,乙種建築用地,1150522,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1090416,118.28,2,1,1,有,無,5500000,46500,一樓平面,10.17,0,,RPSNMLQLOHLGFGD09DA,75.16,0.0,5.91,有,169
佳里區,房地(土地+建物),臺南市佳里區六順路２２巷１號,491.26,住,,,1150504,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1001025,413.39,7,2,7,有,無,35800000,86601,,0.0,0,其他增建；,RPVNMLOKPHLGFGD56DA,394.79,0.0,18.6,無,170
七股區,房地(土地+建物),臺南市七股區樹林５５之７號,69.77,,鄉村區,乙種建築用地,1150528,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1120420,151.72,4,2,3,有,無,8400000,55365,,0.0,0,其他增建；,RPTNMLRKPHLGFGD66DA,129.03,0.0,22.69,無,171
歸仁區,房地(土地+建物)+車位,臺南市歸仁區化十二街１號一樓之２,37.48,住,,,1150526,土地1建物1車位1,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140107,140.26,2,2,2,有,有,12710000,90617,一樓平面,27.67,0,,RPQPMLRKPHLGFID76DA,67.15,0.0,12.17,有,172
關廟區,土地,新埔段523地號,1101.0,,一般農業區,農牧用地,1150526,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2650000,2407,,0.0,0,農作物；,RPRPMLRKPHLGFID86DA,0.0,0.0,0.0,無,173
永康區,房地(土地+建物)+車位,臺南市永康區龍安街２５３號七樓之３,17.23,住,,,1150510,土地1建物1車位1,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850109,109.49,3,2,2,有,有,5400000,49320,坡道機械,0.0,0,陽台外推；,RPQNMLQKPHLGFKD66DA,65.55,0.0,13.31,有,
北區,房地(土地+建物),臺南市北區北園街１２８巷１９弄１４號,84.0,住,,,1150505,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0690620,78.72,9,0,9,有,無,10000000,127033,,0.0,0,,RPQNMLQKPHLGFAD38EA,78.72,0.0,0.0,無,174
將軍區,土地,苓子寮段一小段301地號,727.0,,特定農業區,農牧用地,1150513,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,619000,851,,0.0,0,政府機關標讓售；,RPQNMLKLPHLGFGD48EA,0.0,0.0,0.0,無,
安定區,土地,保安段1166地號,94.53,住,,,1150513,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2637387,27900,,0.0,0,政府機關標讓售；,RPPNMLKLPHLGFHD48EA,0.0,0.0,0.0,無,
北區,土地,小北段998-162地號,174.42,住,,,1150516,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,28800000,165119,,0.0,0,,RPXNMLSJPHLGFAD09DA,0.0,0.0,0.0,無,
安平區,房地(土地+建物),臺南市安平區建平十七街２３１號十一樓之１０,6.77,商,,,1150515,土地1建物1車位0,十一層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840829,133.41,3,2,2,有,有,7200000,53969,,0.0,0,,RPXNMLQKPHLGFAD98DA,92.34,0.0,9.3,有,175
北區,房地(土地+建物)+車位,臺南市北區文成一路９２號六樓之３,26.96,住,,,1150520,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1120411,147.39,2,2,2,有,有,18180000,123346,坡道平面,19.79,0,,RPRNMLLLPHLGFAD97DA,75.58,0.0,8.73,有,176
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段８３５號十樓之２,16.1,住,,,1150519,土地1建物1車位1,十層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1120323,179.19,3,2,2,有,有,19800000,110497,坡道平面,27.08,0,,RPTNMLLLPHLGFAD18DA,89.77,1.35,9.71,有,177
安南區,房地(土地+建物),臺南市安南區仁安路１２７號,121.96,住,,,1150523,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1121201,239.22,5,2,5,有,無,22000000,91966,,0.0,0,未登記建物；,RPVNMLRKPHLGFBD98DA,210.73,0.0,28.49,無,
東區,房地(土地+建物),臺南市東區大同路一段３２９巷２６號,31.48,商,,,1150509,土地2建物1車位0,一層，騎樓,,公寓(5樓含以下無電梯),,,,105.51,3,2,2,有,無,3850000,36489,,0.0,0,,RPQNMLKKPHLGFCD87DA,78.7,0.0,0.0,無,
南區,房地(土地+建物),臺南市南區萬年七街１５１號九樓之３,25.92,住,,,1150515,土地1建物1車位0,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140417,119.71,3,2,2,有,有,10880000,90886,,0.0,0,,RPPNMLNKPHLGFCD08DA,68.84,0.0,9.12,有,
麻豆區,房地(土地+建物),臺南市麻豆區大埕里大埕８３之８號五樓,30.85,住,,,1150513,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830524,128.53,3,2,2,有,有,4600000,35789,,0.0,0,,RPPNMLKLPHLGFFD18DA,78.96,0.48,10.04,有,
佳里區,土地,子龍段232地號,326.0,,特定農業區,甲種建築用地,1150525,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7500000,23006,,0.0,0,未登記建物；,RPQNMLLLPHLGFGD48DA,0.0,0.0,0.0,無,
山上區,土地,明北段786地號,3397.66,,工業區,農牧用地,1150525,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,174899280,51476,,0.0,0,,RPRNMLKLPHLGFHD58DA,0.0,0.0,0.0,無,
歸仁區,房地(土地+建物),臺南市歸仁區武東里中正南路二段８６號,147.82,住,,,1150525,土地2建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0970128,216.17,4,2,3,有,無,18000000,83268,,0.0,0,頂樓其他增建；,RPVNMLTJPHLGFID17DA,181.68,8.53,25.96,無,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區智慧三街１號十二樓之１,24.0,住,,,1150525,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140918,116.89,2,2,1,有,有,10520000,96689,坡道平面,25.67,1700000,,RPOOMLPKPHLGFID88DA,54.63,0.0,5.91,有,
仁德區,房地(土地+建物)+車位,臺南市仁德區賢路一段７巷２３號五樓之２,24.57,住,,,1150527,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141231,151.39,3,2,2,有,有,10200000,73423,坡道平面,33.58,1550000,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLKLPHLGFID58DA,69.27,0.0,7.75,有,
永康區,房地(土地+建物),臺南市永康區勝華街１３６號,15.31,住,,,1150513,土地1建物1車位0,一層，地下一層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0880426,129.17000000000002,3,3,3,有,有,7150000,55353,,0.0,0,夾層；,RPUOMLTLNHLGFKD37DA,109.18,0.0,0.0,有,178
永康區,房地(土地+建物)+車位,臺南市永康區鹽洲里鹽行路１４６巷２０弄１３之７號,16.22,住,,,1150529,土地1建物1車位1,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841222,117.51,3,2,2,有,有,7500000,63824,坡道平面,0.0,0,,RPPOMLLLPHLGFKD88DA,79.17,0.88,8.29,有,
北區,房地(土地+建物)+車位,臺南市北區長榮路五段８號八樓之２,29.59,住,,,1150509,土地2建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920916,159.8,3,2,2,有,有,11200000,70088,坡道平面,0.0,0,,RPPNMLTJNHLGFAD18DA,87.26,0.0,11.1,有,
北區,房地(土地+建物)+車位,臺南市北區臨安路二段５５號五樓之３,12.46,住,,,1150527,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821119,119.94,3,2,2,有,有,8100000,67534,坡道機械,0.0,0,陽台外推；,RPRRMLKMOHLGFAD28DA,78.61,0.0,6.96,有,
安南區,房地(土地+建物)+車位,臺南市安南區樂活一街２２號六樓,11.22,住,,,1150531,土地1建物1車位1,六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100526,109.58000000000001,1,2,1,有,有,8500000,77569,坡道平面,23.35,0,,RPRNMLOLOHLGFBD28DA,45.83,3.42,4.45,有,179
安南區,房地(土地+建物),臺南市安南區安中路一段７０３巷３５之１號,70.82,住,,,1150526,土地14建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700907,102.43,3,2,2,有,無,3600000,35143,,0.0,0,,RPRNMLKLPHLGFBD97DA,80.82,0.01,10.24,無,
安南區,房地(土地+建物),臺南市安南區青砂街一段６９５巷２５號,102.75,住,,,1150505,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1150123,112.74,3,2,3,有,無,10880000,96505,,0.0,0,,RPXNMLMLPHLGFBD78DA,100.04,0.0,12.7,無,
東區,房地(土地+建物)+車位,臺南市東區東門路三段２６６巷２５號五樓,32.93,住,,,1150502,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070319,157.78,2,2,2,有,有,14300000,90633,坡道平面,25.77,0,,RPQOMLRKPHLGFCD68DA,81.62,0.0,8.73,有,180
東區,房地(土地+建物)+車位,臺南市東區崇善路８３５巷８號二樓,15.6,住,,,1150530,土地1建物1車位1,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831107,137.44,3,2,2,有,有,8300000,60390,坡道機械,0.0,0,,RPQNMLMLPHLGFCD18DA,84.82,0.0,9.85,有,
新化區,土地,北勢段1662-8地號,157.0,,鄉村區,乙種建築用地,1150531,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6520000,41529,,0.0,0,,RPSOMLRKPHLGFHD76DA,0.0,0.0,0.0,無,
永康區,土地,東橋段196地號,99.02,住,,,1150511,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,17500000,176732,,0.0,0,東橋段196地號成交價新台幣壹仟伍佰玖拾柒萬玖仟貳佰元整。東橋段190、191地號成交價新台幣壹佰伍拾萬元整。未保存建物中山南路485、487號成交價新台幣貳萬捌佰元整。未登記建物；,RPTNMLOKPHLGFKD76DA,0.0,0.0,0.0,無,181
永康區,房地(土地+建物)+車位,臺南市永康區新行街２９１巷２２弄３號三樓之６,33.4,住,,,1150517,土地1建物1車位1,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1100331,156.79,3,2,2,有,有,15630000,99687,坡道平面,0.0,0,其他增建；,RPOOMLOKPHLGFKD98DA,78.78,0.0,5.27,有,182
安南區,房地(土地+建物),臺南市安南區公學路四段２３４巷４１號,157.77,住,,,1150528,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0690130,131.0,9,1,9,有,無,12500000,95420,,0.0,0,其他增建；,RPPOMLMLPHLGFBD08DA,131.0,0.0,0.0,無,183
南區,房地(土地+建物),臺南市南區喜樹路１１８巷４９號,86.5,農,,,1150530,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1130719,156.15,4,2,4,有,無,14600000,93500,,0.0,0,,RPRNMLLJOHLGFCD87DA,145.32,0.0,10.83,無,
南區,房地(土地+建物)+車位,臺南市南區大成路一段６６號五樓之３,21.82,住,,,1150523,土地3建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1051201,121.25,2,2,1,有,有,10000000,82474,坡道平面,25.33,0,,RPTNMLPLOHLGFCD68DA,56.35,1.12,3.59,有,184
東區,房地(土地+建物)+車位,臺南市東區崇賢一路２８號二樓之２,24.48,住,,,1150524,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140124,157.31,3,2,2,有,有,18660000,121295,坡道平面,21.69,2210000,預售屋、或土地及建物分件登記案件；,RPSOMLOKPHLGFCD58DA,81.29,0.0,6.72,有,
東區,房地(土地+建物)+車位,臺南市東區崇賢一路２８號十四樓之３,15.01,住,,,1150531,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140124,104.95,2,2,2,有,有,14190000,144127,坡道平面,21.69,2190000,預售屋、或土地及建物分件登記案件；,RPSNMLPKPHLGFCD58DA,50.29,0.0,3.81,有,
新營區,房地(土地+建物),臺南市新營區民治路５３巷９之３號四樓,37.76,住,,,1150519,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840915,169.55,3,2,2,有,有,7000000,41286,,0.0,0,其他增建；,RPWNMLMLOHLGFDD78DA,105.77,0.0,16.82,有,
麻豆區,房地(土地+建物)+車位,臺南市麻豆區新生南路２１８巷６號十樓之２,41.83,農,,,1150524,土地2建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140122,188.3,3,2,2,有,有,13300000,75093,坡道平面,29.83,1400000,,RPPNMLOLNHLGFFD38DA,95.55,0.0,8.68,有,185
善化區,房地(土地+建物),臺南市善化區小新營２８８之２７號,134.19,住,,,1150523,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1020730,163.88,3,2,4,有,無,15700000,95802,,0.0,0,,RPQOMLPJOHLGFHD78DA,144.18,0.0,19.7,無,
仁德區,土地,林仔段1005地號,1369.36,工,,,1150508,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,95000000,69375,,0.0,0,包含公共設施保留地用地；,RPUNMLLLPHLGFID09DA,0.0,0.0,0.0,無,
西港區,土地,後營段1358地號,679.0,,特定農業區,農牧用地,1150513,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1156000,1703,,0.0,0,政府機關標讓售；,RPPNMLOLPHLGFGD78EA,0.0,0.0,0.0,無,
新化區,土地,知母義段244-24地號,101.0,,鄉村區,乙種建築用地,1150511,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2262500,22401,,0.0,0,,RPPNMLQJPHLGFHD88EA,0.0,0.0,0.0,無,
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段６４６巷７５號三樓之２,31.93,住,,,1150529,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1110119,93.7,1,2,2,有,有,11050000,117930,其他,12.05,0,,RPRNMLOLOHLGFAD18DA,54.59,0.0,3.3,有,186
安平區,房地(土地+建物)+車位,臺南市安平區國平北路１４７號十九樓之１０,7.13,商,,,1150531,土地1建物1車位1,十九層,三十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造、鋼筋混凝土造,1140415,104.52000000000001,2,2,2,有,有,7920000,85117,坡道平面,27.92,1400000,本案成交價為792萬元整其房屋價格652萬元整以及車位價格140萬。,RPOOMLRKPHLGFAD28DA,46.19,0.0,3.74,有,187
安南區,房地(土地+建物),臺南市安南區海佃路二段７００巷１９號,79.39,住,,,1150527,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0970303,198.9,5,2,4,有,無,16300000,81951,,0.0,0,陽台外推；其他增建；,RPSNMLNLPHLGFBD38DA,147.01,0.0,51.89,無,188
南區,房地(土地+建物)+車位,臺南市南區西門路一段３００巷５０號,31.04,住,,,1150513,土地1建物1車位1,一層,十三層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土構造,1080823,146.34,0,1,1,有,有,17300000,139616,坡道平面,31.74,1300000,,RPTNMLNKNHLGFCD28DA,76.72,0.0,0.0,有,189
東區,房地(土地+建物),臺南市東區生產路３３５號,124.0,住,,,1150509,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,1011220,293.88,20,1,21,有,無,38600000,131346,,0.0,0,其他增建；含租約；,RPTNMLPKNHLGFCD48DA,276.61,0.0,17.27,無,190
東區,房地(土地+建物)+車位,臺南市東區裕文路１３３號十二樓之１,50.49,住,,,1150522,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150409,231.88,3,2,2,有,有,39150000,186421,坡道平面,32.6,2000000,預售屋、或土地及建物分件登記案件；,RPROMLLJPHLGFCD08DA,120.32,0.0,9.23,有,
東區,房地(土地+建物),臺南市東區裕忠路２５７之１７號,79.96,住,,,1150526,土地2建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,0920828,208.51,4,2,3,有,有,21000000,100715,,0.0,0,陽台外推；頂樓加蓋；,RPVNMLKKPHLGFCD38DA,181.15,0.0,27.36,無,
南區,房地(土地+建物),臺南市南區興南街５５巷２１號,84.0,住,,,1150506,土地2建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0840907,115.88,5,1,2,有,無,6500000,56093,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLMLPHLGFCD08DA,110.52,0.0,5.36,無,
南區,房地(土地+建物),臺南市南區體育路４１巷３０之１號二樓,25.73,都市：其他:住宅區,,,1150531,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701231,96.0,4,2,2,有,無,5200000,54167,,0.0,0,陽台外推；,RPPNMLNLPHLGFCD18DA,72.43,0.0,10.93,無,
南區,房地(土地+建物),臺南市南區大成路一段６６號七樓之２,17.53,住,,,1150531,土地3建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1051201,96.39,2,1,1,有,有,8500000,88183,,0.0,0,,RPOOMLNLPHLGFCD18DA,56.35,1.12,3.9,有,191
東區,房地(土地+建物),臺南市東區崇善十二街３１之２號,18.61,住,,,1150523,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701222,83.38,3,2,1,有,無,4000000,47973,,0.0,0,陽台外推；其他增建；,RPPNMLOLPHLGFCD28DA,61.22,0.0,4.35,無,
官田區,房地(土地+建物)+車位,臺南市官田區二鎮里角秀１３號二樓之９,24.51,商,,,1150523,土地1建物1車位1,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141212,85.47999999999999,2,2,2,有,有,6240000,68727,一樓平面,13.31,1280000,,RPPNMLOJOHLGFFD28DA,47.73,0.0,7.46,有,
官田區,房地(土地+建物),臺南市官田區二鎮里角秀１３號二樓之５,24.51,商,,,1150528,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141212,72.21,2,2,1,有,有,5180000,71735,,0.0,0,,RPPNMLOKPHLGFFD48DA,47.87,0.0,7.36,有,
善化區,房地(土地+建物),臺南市善化區東勢寮１７１之１０號,90.14,,鄉村區,乙種建築用地,1150522,土地5建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1140317,234.74,4,2,4,有,有,14000000,59640,,0.0,0,陽台外推；,RPQNMLQJPHLGFHD88DA,206.4,0.0,28.34,有,
安定區,房地(土地+建物),臺南市安定區港口９９之９號,172.0,,鄉村區,乙種建築用地,1150516,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1050729,308.42,3,2,4,有,無,24000000,77816,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLMLPHLGFHD78DA,297.85,0.0,10.57,有,
歸仁區,房地(土地+建物),臺南市歸仁區六甲路３０７號四樓之３,22.62,,鄉村區,乙種建築用地,1150522,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1131223,73.97999999999999,2,1,1,有,有,6170000,83401,,0.0,0,未登記建物；,RPPNMLQJPHLGFID88DA,51.32,0.0,3.58,有,
仁德區,房地(土地+建物),臺南市仁德區崇聖路一段１２號三樓之３,15.39,住,,,1150517,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131015,83.55000000000001,2,2,1,有,有,8480000,101496,,0.0,0,含裝潢費；,RPVNMLQKPHLGFID96DA,54.51,0.0,3.19,有,
永康區,房地(土地+建物),臺南市永康區中山南路１６６之３４號,14.79,住,,,1150525,土地1建物1車位0,十九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810723,127.11,3,2,2,有,有,6500000,51137,,0.0,0,,RPVQMLNLPHLGFKD27DA,87.67,0.0,13.75,有,
柳營區,房地(土地+建物),臺南市柳營區育英街１３３號,122.39,都市：其他:住宅區,,,1150530,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1071023,151.18,4,2,3,有,無,12650000,83675,,0.0,0,,RPQNMLOLPHLGFDD58EA,139.28,0.0,11.9,無,192
佳里區,土地,三協段515地號,467.0,,特定農業區,農牧用地,1150513,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1127806,2415,,0.0,0,政府機關標讓售；,RPPNMLRKPHLGFGD98EA,0.0,0.0,0.0,無,
中西區,房地(土地+建物),臺南市中西區大福街３６巷１５號,96.57,住,,,1150522,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0520430,129.98,0,2,1,有,無,8763000,67418,,0.0,0,其他增建；,RPOOMLMLNHLGFAD67DA,129.98,0.0,0.0,無,
北區,房地(土地+建物)+車位,臺南市北區文成一路９６號十二樓之２,20.29,住,,,1150529,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1120411,115.89,2,2,1,有,有,10800000,93192,坡道平面,19.79,0,親友、員工、共有人或其他特殊關係間之交易；,RPSPMLNKPHLGFAD38DA,56.95,0.0,6.2,有,193
北區,房地(土地+建物),臺南市北區開元路１１０號五樓之１,13.38,商,,,1150506,土地2建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1121103,98.19,2,1,1,有,有,14000000,142581,,0.0,0,,RPRNMLMLPHLGFAD08DA,59.46,0.0,8.21,有,194
北區,房地(土地+建物)+車位,臺南市北區林森路三段１４０巷７號四樓,48.04,住,,,1150517,土地1建物1車位1,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860802,142.03,3,2,2,有,有,9000000,63367,坡道平面,0.0,0,,RPQSMLRLPHLGFAD98DA,87.57,0.0,9.01,有,
安南區,房地(土地+建物),臺南市安南區本原街一段３８２巷２６弄２０號,82.83,住,,,1150512,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1130925,187.6,5,2,6,有,無,17000000,90618,,0.0,0,陽台外推；,RPSNMLSLNHLGFBD68DA,167.18,0.0,20.42,無,
安南區,土地,國安段1754-4地號,129.83,住,,,1150511,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,13000000,100131,,0.0,0,,RPPOMLOKPHLGFBD18DA,0.0,0.0,0.0,無,195
安南區,房地(土地+建物),臺南市安南區環館路３４２巷７號,126.73,住,,,1150507,土地5建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1140904,273.11,3,2,3,有,有,29500000,108011,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLOLPHLGFBD38DA,248.15,0.0,20.99,有,196
安南區,房地(土地+建物),臺南市安南區樂活五街１０２號,126.08,住,,,1150514,土地2建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1131114,307.61,5,2,6,有,無,38000000,123533,,0.0,0,,RPVNMLOLPHLGFBD78DA,277.47,0.0,30.14,有,
東區,房地(土地+建物),臺南市東區榮譽街５０之５號,95.84,住,,,1150509,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0680626,176.32,4,2,3,有,無,14200000,80535,,0.0,0,其他增建；,RPSNMLOLPHLGFCD58DA,176.32,0.0,0.0,無,
官田區,土地,隆西段551地號,254.57,,特定農業區,農牧用地,1150519,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,400000,1571,,0.0,0,農作物；,RPQNMLPKPHLGFFD68DA,0.0,0.0,0.0,無,
麻豆區,土地,南寮段732地號,1522.0,,特定農業區,農牧用地,1150530,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2750000,1807,,0.0,0,,RPRNMLKLPHLGFFD38DA,0.0,0.0,0.0,無,
麻豆區,房地(土地+建物),臺南市麻豆區麻口一街１３８巷１號,106.79,住,,,1150526,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1140613,195.83,4,2,4,有,有,11680000,59644,,0.0,0,,RPPNMLNLPHLGFFD48DA,182.85,0.0,12.98,無,
北門區,土地,三寮灣段163地號,5502.24,,一般農業區,養殖用地,1150528,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3000000,545,,0.0,0,,RPPNMLMJPHLGFGD28DA,0.0,0.0,0.0,無,
善化區,房地(土地+建物)+車位,臺南市善化區陽光大道４４５號三樓之１,45.68,住,,,1150524,土地1建物1車位1,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1140124,140.3,3,2,2,有,有,13080000,93229,坡道平面,33.1,0,,RPUNMLNJPHLGFHD98DA,68.5,0.0,3.41,無,197
仁德區,房地(土地+建物)+車位,臺南市仁德區崇聖路一段２號五樓之１,27.12,住,,,1150527,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131015,179.67000000000002,4,2,2,有,有,15800000,95591,坡道平面,31.12,1600000,,RPPOMLKKPHLGFID48DA,97.94,0.0,4.74,有,198
歸仁區,房地(土地+建物),臺南市歸仁區中山路一段５４８之１號,107.44,商,,,1150522,土地1建物1車位0,全,一層,透天厝,住商用,鋼骨造,0820813,52.76,2,1,2,有,無,16300000,308946,,0.0,0,其他增建；,RPTNMLRLPHLGFID96DA,52.76,0.0,0.0,無,
永康區,房地(土地+建物),臺南市永康區正北三路８９號,471.02,工,,,1150528,土地1建物2車位0,全,二層,透天厝,辦公用,鋼筋混凝土造,0780113,671.31,4,2,2,有,無,40880000,60896,,0.0,0,,RPPNMLPKOHLGFKD98DA,664.33,6.98,0.0,無,
永康區,房地(土地+建物),臺南市永康區中山南路１９５巷３３之１號,132.0,住,,,1150516,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0990504,235.42,5,2,5,有,無,25900000,110016,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPROMLRLPHLGFKD07DA,213.33,0.0,22.09,無,
安平區,房地(土地+建物),臺南市安平區國平北路１２３號八樓之６,8.1,商,,,1150530,土地1建物1車位0,八層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100503,84.47,2,2,1,有,有,6380000,75530,,0.0,0,,RPSOMLNLOHLGFAD28DA,48.29,3.0,4.56,有,199
