鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
北區,房地(土地+建物),臺南市北區海安路三段１３５巷２３號,159.68,住,,,1150515,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0810902,333.27,6,2,4,有,無,35500000,106520,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPSNMLSJPHLGFAD58DA,296.51,20.31,16.45,無,
東區,房地(土地+建物)+車位,臺南市東區裕和二街１０２號三樓,21.04,住,,,1150524,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0961106,92.03999999999999,1,1,1,有,有,10150000,110278,坡道平面,19.81,0,陽台外推；,RPRNMLOJPHLGFCD28DA,40.7,1.37,8.51,有,
東區,房地(土地+建物)+車位,臺南市東區中華東路二段１８５巷３２號十三樓,10.4,都市：其他:住宅區,,,1150506,土地3建物1車位1,十三層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841106,146.45,3,2,2,有,有,10000000,68283,坡道平面,0.0,0,陽台外推；包含公共設施保留地用地；,RPOOMLRJPHLGFCD38DA,79.47,0.0,12.39,有,
六甲區,房地(土地+建物),臺南市六甲區龜子港８０巷２９弄７之６號,95.9,,鄉村區,乙種建築用地,1150508,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1131226,140.94,4,2,3,有,無,8880000,63006,,0.0,0,,RPQNMLQJPHLGFFD68DA,125.76,0.0,15.18,無,
麻豆區,土地,南寮段643地號,1564.0,,特定農業區,農牧用地,1150519,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3900000,2494,,0.0,0,,RPXNMLQJPHLGFFD76DA,0.0,0.0,0.0,無,
六甲區,土地,港子頭段391地號,1033.0,,特定農業區,農牧用地,1150531,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2250000,2178,,0.0,0,,RPUNMLRJPHLGFFD56DA,0.0,0.0,0.0,無,
官田區,土地,隆本段106地號,55.63,住,,,1150514,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,510000,9168,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLTJPHLGFFD88DA,0.0,0.0,0.0,無,
善化區,房地(土地+建物)+車位,臺南市善化區陽光大道４４３號三樓之２,52.59,住,,,1150528,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140124,156.73000000000002,3,2,2,有,有,14680000,93664,坡道平面,33.1,0,,RPPNMLNLOHLGFHD58DA,76.85,0.0,6.16,有,
善化區,房地(土地+建物)+車位,臺南市善化區建業路２３３號四樓之１,16.02,,特定農業區,甲種建築用地,1150520,土地3建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120724,94.22,2,2,2,有,有,7350000,78009,其他,6.07,0,停車位編號機械下37陽台外推；,RPTNMLPLOHLGFHD56DA,59.9,0.0,6.61,有,
關廟區,房地(土地+建物)+車位,臺南市關廟區北新一街１號十樓之１０,26.77,住,,,1150529,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130930,137.7,3,2,2,有,有,9268000,67306,坡道平面,26.66,0,,RPTOMLRKOHLGFID86DA,69.35,0.0,8.93,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區光明街３３５號五樓之５,35.26,住,,,1150518,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141013,161.34,3,2,2,有,有,12880000,87494,坡道平面,31.16,1490000,,RPPNMLMJPHLGFID48DA,78.5,0.0,7.62,有,
仁德區,房地(土地+建物),臺南市仁德區土庫路２１１巷１號七樓之２,23.63,住,,,1150518,土地1建物1車位0,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820331,119.1,3,2,2,有,有,3300000,27708,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLRJPHLGFID76DA,87.26,0.0,3.76,有,
仁德區,房地(土地+建物)+車位,臺南市仁德區太子里長興路３２號八樓之３,22.02,商,,,1150526,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041130,135.04,2,1,1,有,有,11100000,82198,坡道平面,15.92,0,,RPSOMLRJPHLGFID76DA,73.01,0.0,8.51,有,
永康區,房地(土地+建物)+車位,臺南市永康區國華街４７號九樓之１,17.26,商,,,1150506,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841009,154.31,5,2,2,有,有,7700000,49900,坡道平面,0.0,0,,RPXOMLSJOHLGFKD47DA,95.24,0.0,17.12,有,
永康區,建物,臺南市永康區中山南路３１６巷２９號,0.0,,,,1150519,土地0建物1車位0,全,一層,透天厝,工業用,鋼骨構造有牆,1010327,230.91,0,0,0,無,無,15000000,64960,,0.0,0,建物坐落地號：信義段1219地號；親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPXOMLLKOHLGFKD86DA,230.91,0.0,0.0,無,
永康區,房地(土地+建物)+車位,臺南市永康區仁愛街５３巷２１號十一樓之６,15.36,商,,,1150530,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140409,149.55,3,2,2,有,有,14300000,106283,坡道平面,31.94,1800000,,RPWNMLSJPHLGFKD37DA,69.84,0.0,8.27,有,
永康區,房地(土地+建物),臺南市永康區東橋七路１９５號四樓之３,14.86,住,,,1150525,土地1建物1車位0,四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1061114,87.31,3,2,2,有,有,8250000,94491,,0.0,0,,RPOPMLSJPHLGFKD76DA,50.55,2.34,4.82,有,
新營區,房地(土地+建物)+車位,臺南市新營區中華路９２之５號四樓之一,41.39,住,,,1150520,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1150330,137.89,3,1,2,有,無,12800000,90221,一樓平面,13.75,1600000,買賣總價包含室內裝修樣品屋含裝潢費；其他；,RPQNMLSJPHLGFDD78EA,83.12,0.0,7.55,有,
永康區,房地(土地+建物),臺南市永康區五福街２１號六樓之１,100.87,都市：其他:住宅區,,,1150518,土地4建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800619,308.1,7,1,7,有,無,13000000,42194,,0.0,0,,RPPNMLRJPHLGFKD66EA,206.88,0.0,21.71,有,
安平區,房地(土地+建物)+車位,臺南市安平區國平北路８８號十一樓之３,11.69,商,,,1150423,土地1建物1車位1,十一層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140722,146.43,3,2,2,有,有,12880000,87960,坡道平面,22.23,0,,RPRNMLPLOHLGFAD28DA,69.97,0.0,8.72,有,129
北區,房地(土地+建物),臺南市北區裕民街９４巷２４號,96.23,商,,,1150424,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0751009,147.12,6,2,3,有,無,11000000,74769,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXNMLPLOHLGFAD88DA,142.9,0.0,4.22,無,
安南區,房地(土地+建物),臺南市安南區安寧街５１巷１３號,85.52,住,,,1150405,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0800402,88.86,3,2,2,有,無,7200000,81026,,0.0,0,,RPWNMLLJOHLGFBD28DA,85.6,0.0,3.26,無,
安南區,房地(土地+建物)+車位,臺南市安南區仁安一街５號三樓之２,39.78,住,,,1150420,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141001,104.8,3,1,2,有,有,10500000,97748,一樓平面,13.75,1600000,,RPSNMLPJOHLGFBD28DA,65.78,0.0,9.19,有,
東區,房地(土地+建物)+車位,臺南市東區裕信路４１５號,25.99,住,,,1150430,土地1建物1車位1,一層，夾層,十層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0880312,110.39,0,2,2,有,有,10900000,98741,坡道平面,21.76,0,夾層；,RPRNMLPLOHLGFCD48DA,78.83,0.0,5.87,有,
新營區,房地(土地+建物),臺南市新營區長榮路二段３４９號,93.43,住,,,1150423,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1080213,179.6,5,2,4,有,無,13900000,77394,,0.0,0,社區名稱:英倫巴洛克，其他增建：遮雨棚1、2、3樓頂樓加蓋；其他增建；,RPPNMLOJOHLGFDD08DA,170.08,0.0,9.52,無,
東山區,房地(土地+建物),臺南市東山區東山里青葉路三段３３號四樓,31.03,都市：其他:道路用地,,,1150421,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1150211,89.16,2,2,2,有,無,5880000,65949,,0.0,0,土地價款新台幣264萬6000元建物價款新台幣323萬4000元,RPQNMLOLOHLGFED48DA,53.96,0.0,7.64,有,
麻豆區,土地,麻工段446地號,1470.49,工,,,1150415,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,58716240,39930,,0.0,0,,RPWNMLOJNHLGFFD88DA,0.0,0.0,0.0,無,
佳里區,房地(土地+建物),臺南市佳里區佳里興４１２之２０號,102.46,,鄉村區,乙種建築用地,1150429,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1141126,121.0,3,2,3,有,無,9750000,80579,,0.0,0,權利人2人產權持分各1/2,RPVNMLLLOHLGFGD88DA,104.7,0.0,16.3,無,
佳里區,房地(土地+建物),臺南市佳里區佳里興４１２之１９號,102.46,,鄉村區,乙種建築用地,1150417,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1141126,121.0,3,2,3,有,無,9500000,78512,,0.0,0,,RPWNMLLLOHLGFGD98DA,104.7,0.0,16.3,無,
西港區,房地(土地+建物),臺南市西港區大竹林２１之３號,117.94,,鄉村區,乙種建築用地,1150424,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1140519,161.8,4,2,4,有,無,12880000,79604,,0.0,0,,RPPNMLOLOHLGFGD58DA,146.71,0.0,15.09,無,
關廟區,土地,新埔段33-28地號,3170.0,,山坡地保育區,農牧用地,1150424,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2178000,687,,0.0,0,標的物有部分面積無法耕作。親友、員工、共有人或其他特殊關係間之交易；,RPQNMLNLOHLGFID78DA,0.0,0.0,0.0,無,
永康區,房地(土地+建物),臺南市永康區西灣里文化路１９１巷７弄２號,83.0,住,,,1150427,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0820120,201.03,6,2,4,有,無,12000000,59693,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；陽台外推；其他增建；,RPXPMLOLOHLGFKD37DA,179.64,9.15,12.24,無,
永康區,房地(土地+建物),臺南市永康區正南一街４０號,413.04,工,,,1150408,土地1建物2車位0,全,一層,透天厝,工業用,鋼造,0761016,340.17,2,2,2,有,無,33000000,97010,,0.0,0,其他增建；,RPSNMLPLOHLGFKD76DA,334.77,0.0,5.4,無,
永康區,房地(土地+建物)+車位,臺南市永康區南灣街２１號十三樓之５,23.55,住,,,1150419,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141212,115.41,3,2,2,有,有,11900000,102315,一樓平面,16.5,1780000,,RPQNMLTLOHLGFKD96DA,58.7,0.0,5.82,有,
安南區,房地(土地+建物),臺南市安南區城北路７３６巷４７號,96.05,住,,,1150402,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1140123,194.39,5,2,4,有,無,14300000,73563,,0.0,0,,RPTNMLQKOHLGFBD58DA,176.8,0.0,17.59,無,
安南區,房地(土地+建物),臺南市安南區安昌街２６巷８號四樓之２,45.63,住,,,1150414,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1150309,108.95,2,2,2,有,有,10500000,96374,,0.0,0,本買賣包含一樓停車位一個，由該承購人區分所有權人約定專用，車位價格:900000元整親友、員工、共有人或其他特殊關係間之交易；,RPQNMLKMOHLGFBD87DA,66.16,0.0,10.82,有,
東區,土地,裕東段323地號,134.56,住,,,1150415,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,23000000,170927,,0.0,0,未登記建物；,RPQNMLTLOHLGFCD78DA,0.0,0.0,0.0,無,130
新營區,房地(土地+建物),臺南市新營區新北六街５巷８弄６８號,124.34,住,,,1150411,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1020910,183.54,4,2,3,有,無,13500000,73553,,0.0,0,車庫、後院、頂樓露臺採光罩增建，附贈冷氣3台.簡易傢俱其他增建；,RPQNMLTLOHLGFDD88DA,164.77,0.0,18.77,無,
麻豆區,房地(土地+建物)+車位,臺南市麻豆區新興里中華街１０號三樓之３,21.7,商,,,1150424,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120912,101.37,2,2,2,有,有,7600000,74973,其他,7.09,0,,RPQNMLNJOHLGFFD28DA,61.52,0.0,4.89,有,131
下營區,土地,十六甲段51-6地號,311.75,,鄉村區,乙種建築用地,1150417,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3200000,10265,,0.0,0,,RPQNMLRKOHLGFFD78DA,0.0,0.0,0.0,無,
六甲區,土地,成功段495地號,208.41,住,,,1150421,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4300000,20632,,0.0,0,賣方另有六甲區成功段473地號土地權利範圍1/10現為供公眾通行之私設通路賣方無償提供買方作為爾後道路通行使用雙方同意以贈與方式辦理產權移轉登記給買方贈與登記相關費用雙方各半負擔土地增值稅則由賣方負擔,RPPNMLSLOHLGFFD88DA,0.0,0.0,0.0,無,
麻豆區,土地,安東段379-1地號,2500.0,,一般農業區,農牧用地,1150419,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,9030000,3612,,0.0,0,因本次買賣所衍生之稅費，均由賣方負擔。親友、員工、共有人或其他特殊關係間之交易；,RPSNMLKMOHLGFFD48DA,0.0,0.0,0.0,無,
學甲區,房地(土地+建物),臺南市學甲區仁得里１７鄰八德街２１９巷５號,196.27,住,,,1150429,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0770827,245.25,6,2,2,有,無,5200000,21203,,0.0,0,,RPWNMLPLOHLGFGD76DA,232.63,0.0,12.62,無,
仁德區,房地(土地+建物),臺南市仁德區太乙三街６６號,332.1,工,,,1150403,土地2建物1車位0,全,二層,透天厝,工商用,鋼筋混凝土加強磚造,0730713,229.93,4,1,2,有,無,21800000,94811,,0.0,0,土地總價新台幣貳仟零捌拾萬元整；建物總價新台幣壹佰萬元整。其他增建；,RPVNMLPLNHLGFID76DA,229.93,0.0,0.0,無,
仁德區,房地(土地+建物),臺南市仁德區中山路６０６巷１弄３１號,82.83,住,,,1150429,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0670500,91.2,4,2,3,有,無,9000000,98684,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPTNMLTLOHLGFID07DA,91.2,0.0,0.0,無,132
永康區,房地(土地+建物),臺南市永康區東橋一路２７０巷１２號,78.1,住,,,1150406,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土構造,1000513,188.07,5,2,4,有,無,22920000,121870,,0.0,0,陽台外推；其他增建；,RPRPMLOLOHLGFKD76DA,165.75,0.0,22.32,無,
中西區,房地(土地+建物),臺南市中西區大同路一段２３８巷２８號二樓,31.18,住,,,1150424,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690311,92.07000000000001,3,2,2,有,有,6200000,67340,,0.0,0,,RPXOMLOJOHLGFAD68DA,74.06,0.0,0.0,無,133
北區,房地(土地+建物)+車位,臺南市北區林森路三段１４０巷２３號五樓,48.04,住,,,1150416,土地1建物1車位1,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860802,142.11,4,1,2,有,有,8800000,61924,坡道平面,0.0,0,,RPRQMLKMOHLGFAD18DA,87.57,0.0,9.01,有,134
北區,房地(土地+建物)+車位,臺南市北區開元路５０１號六樓之１,10.37,商,,,1150423,土地3建物1車位1,六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1041105,148.53,2,2,2,有,有,10050000,67663,坡道機械,21.1,0,,RPXNMLLJPHLGFAD38DA,74.27,2.93,12.25,有,135
安南區,土地,港西段997-3地號,31.27,住,,,1150420,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,382896,12245,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLSJOHLGFBD28DA,0.0,0.0,0.0,無,
安南區,土地,港西段997-1地號,31.27,住,,,1150420,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,382896,12245,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLSJOHLGFBD48DA,0.0,0.0,0.0,無,
南區,房地(土地+建物),臺南市南區大德街１７５號,131.41,住,,,1150427,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0651127,137.06,4,2,3,有,無,18000000,131329,,0.0,0,頂樓加蓋；其他增建；,RPUNMLRLMHLGFCD78DA,129.63,0.0,7.43,無,
南區,房地(土地+建物)+車位,臺南市南區興昌路７６巷１號三樓之１,25.95,住,,,1150427,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1080823,130.82,2,2,1,有,有,9060000,69255,坡道平面,31.74,0,,RPUNMLPKOHLGFCD68DA,59.03,1.98,5.99,有,136
東區,房地(土地+建物),臺南市東區裕信路２２之５號,72.2,住,,,1150425,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0960131,195.59,4,2,4,有,有,19000000,97142,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPQNMLLJPHLGFCD87DA,157.25,16.01,22.33,無,
佳里區,土地,佳化段2091-1地號,160.0,,鄉村區,乙種建築用地,1150422,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2500000,15625,,0.0,0,,RPRNMLQKOHLGFGD88DA,0.0,0.0,0.0,無,137
將軍區,房地(土地+建物),臺南市將軍區長榮１８６之１７號,89.35,住,,,1150417,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1140123,154.6,4,2,3,有,無,8750000,56598,,0.0,0,陽台外推；,RPTNMLQKOHLGFGD09DA,125.22,0.0,29.38,無,138
學甲區,房地(土地+建物),臺南市學甲區興業路３９７號,4262.38,工,,,1150409,土地3建物2車位0,全,一層,透天厝,工業用,鋼筋混凝土構造、鋼骨構造,1060426,2644.55,4,1,4,有,無,135000000,51048,,0.0,0,,RPQNMLLJPHLGFGD28DA,2644.55,0.0,0.0,無,
關廟區,房地(土地+建物),臺南市關廟區北安二街７６號,76.0,住,,,1150416,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土構造,1100204,175.24,5,2,3,有,無,13880000,79206,,0.0,0,其他增建；,RPPPMLQJNHLGFID88DA,141.18,0.0,34.06,無,139
關廟區,土地,五甲段2111地號,1105.0,農,,,1150417,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5400000,4887,,0.0,0,,RPQNMLSLOHLGFID66DA,0.0,0.0,0.0,無,
歸仁區,房地(土地+建物),臺南市歸仁區歸仁七路２３６號,27.18,住,,,1150425,土地1建物1車位0,一層,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1121208,106.73,0,0,0,無,有,14260000,133608,,0.0,0,,RPOPMLTLOHLGFID76DA,63.59,0.0,7.58,有,140
永康區,房地(土地+建物),臺南市永康區復華一街３６巷１號,132.42,住,,,1150426,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0791019,129.38,3,2,2,有,無,11680000,90277,,0.0,0,其他增建；,RPVNMLPLNHLGFKD96DA,129.38,0.0,0.0,無,
永康區,房地(土地+建物),臺南市永康區國光七街１２號,76.0,住,,,1150417,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0860520,194.79,5,2,3,有,無,15880000,81524,,0.0,0,其他增建；,RPPNMLLJPHLGFKD58DA,179.82,0.0,14.97,無,
後壁區,土地,菁寮段3038地號,2938.0,,特定農業區,農牧用地,1150430,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2780000,946,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLLJPHLGFED97DA,0.0,0.0,0.0,無,
新市區,房地(土地+建物),臺南市新市區新市里中正路３０１巷１５弄２６號四樓之１,28.16,住,,,1150420,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850305,120.03999999999999,3,2,2,有,有,6600000,54982,,0.0,0,,RPUNMLKLMHLGFHD58DA,81.74,0.0,9.48,有,141
永康區,房地(土地+建物)+車位,臺南市永康區中華路５８巷５８號二樓之１,53.07,住,,,1150429,土地1建物1車位1,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0951215,194.64,4,2,2,有,有,12900000,66276,坡道平面,0.0,0,陽台外推；其他增建；,RPPNMLTKOHLGFKD76DA,114.22,0.0,10.35,有,
安平區,房地(土地+建物)+車位,臺南市安平區育平路５２號七樓之５,20.67,住,,,1150427,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1021125,169.41,3,2,2,有,有,9500000,56077,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLMJPHLGFAD67DA,80.57,0.0,12.43,有,142
安南區,房地(土地+建物),臺南市安南區安和路五段３３６巷５弄３８號,90.83,住,,,1150428,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0840104,208.04000000000002,4,2,3,有,有,9000000,43261,,0.0,0,頂樓加蓋；其他增建；,RPTNMLSLMHLGFBD68DA,161.32,22.64,7.56,無,
安南區,房地(土地+建物)+車位,臺南市安南區仁安一街５號五樓之１,39.78,住,,,1150419,土地1建物1車位2,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141001,117.63999999999999,3,1,2,有,有,12100000,97545,一樓平面,26.4,3200000,本戶共買2個車位，車位合併計價新台幣320萬元整。,RPRNMLPJOHLGFBD18DA,65.78,0.0,9.35,有,
安南區,土地,鹿北段307地號,394.18,,,,1150429,土地16建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3246000,8235,,0.0,0,包含公共設施保留地用地；,RPTNMLNLOHLGFBD38DA,0.0,0.0,0.0,無,143
新營區,土地,建國段532地號,160.84,,鄉村區,乙種建築用地,1150418,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5860000,36434,,0.0,0,,RPPNMLPJOHLGFDD18DA,0.0,0.0,0.0,無,
官田區,土地,番子渡頭段321-7地號,490.0,,一般農業區,農牧用地,1150424,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,823200,1680,,0.0,0,,RPSNMLLJPHLGFFD38DA,0.0,0.0,0.0,無,
安定區,房地(土地+建物),臺南市安定區新吉２０８號,132.0,,鄉村區,乙種建築用地,1150414,土地2建物2車位0,全,二層,透天厝,住家用,加強磚造,0651000,184.86,5,3,3,有,無,5200000,28129,,0.0,0,頂樓加蓋；其他增建；,RPWNMLTLOHLGFHD27DA,184.86,0.0,0.0,無,
永康區,房地(土地+建物)+車位,臺南市永康區復華里復華八街５１巷３９號三樓之７,12.26,住,,,1150426,土地1建物1車位1,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850426,93.0,2,2,2,有,有,5100000,54839,坡道機械,0.0,0,陽台外推；夾層；,RPUNMLPJNHLGFKD66DA,54.78,2.61,5.75,有,
永康區,房地(土地+建物),臺南市永康區永安一街７３巷３６號,93.0,住,,,1150411,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土構造,1080522,240.96,5,2,6,有,無,24300000,100847,,0.0,0,,RPRNMLMJPHLGFKD88DA,217.66,0.0,23.3,無,
北區,房地(土地+建物)+車位,臺南市北區開元路４８５巷４１弄１０號三樓之６,10.1,商,,,1150405,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0891120,100.22,3,2,2,有,有,7000000,69846,坡道機械,10.5,0,,RPTRMLKMOHLGFAD48DA,65.65,0.0,3.86,有,
安南區,土地,州南段1846地號,1520.88,住,,,1150401,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,188626650,124025,,0.0,0,,RPOOMLPLOHLGFBD18DA,0.0,0.0,0.0,無,144
安南區,土地,州南段1846地號,1520.88,住,,,1150401,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,188626650,124025,,0.0,0,,SPOOMLPLOHLGFBD28DA,0.0,0.0,0.0,無,144
南區,房地(土地+建物),臺南市南區興隆路３０２巷５９號,85.0,住,,,1150411,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1130814,187.41,5,2,5,有,無,21000000,112054,,0.0,0,其他增建；,RPPOMLSKOHLGFCD58DA,172.66,0.0,14.75,有,
新營區,房地(土地+建物),臺南市新營區忠政里１２鄰府西路２０２巷９２號,192.36,住,,,1150420,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1050523,348.87,9,3,7,有,無,25250000,72377,,0.0,0,其他增建；,RPQNMLSLOHLGFDD78DA,325.64,0.0,23.23,無,
柳營區,房地(土地+建物),臺南市柳營區中山西路二段１５０號,61.93,住,,,1150415,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0840417,115.44,3,2,2,有,無,5000000,43313,,0.0,0,頂樓加蓋；其他增建；,RPPNMLPJPHLGFDD28DA,115.44,0.0,0.0,無,
新化區,土地,新豐段1183-1地號,31.43,商,,,1150415,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2745500,87353,,0.0,0,新化區新豐段1183-1地號每坪28.9萬/坪,RPPNMLLLMHLGFHD18DA,0.0,0.0,0.0,無,146
新化區,土地,新豐段1149地號,41.86,商,,,1150415,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3798000,90731,,0.0,0,新化區新豐段1149地號每坪30萬/坪,SPPNMLLLMHLGFHD28DA,0.0,0.0,0.0,無,147
新化區,土地,新豐段1165地號,47.86,商,,,1150415,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6945600,145123,,0.0,0,新化區新豐段1165地號每坪48萬/坪,TPPNMLLLMHLGFHD38DA,0.0,0.0,0.0,無,148
新化區,土地,新豐段1168地號,246.46,商,,,1150415,土地5建物0車位0,,,其他,,,,0.0,0,0,0,無,無,21010900,85251,,0.0,0,新化區新豐段1153、1166、1167、1168、1184地號每坪281836元/坪,UPPNMLLLMHLGFHD48DA,0.0,0.0,0.0,無,149
仁德區,房地(土地+建物)+車位,臺南市仁德區崇聖路一段１２號三樓之８,15.39,住,,,1150418,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131015,114.97,2,2,1,有,有,9450000,95051,坡道平面,31.12,1480000,,RPWNMLRLMHLGFID96DA,53.6,0.0,4.18,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區成功一街３８號五樓之３,37.36,住,,,1150416,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1150109,129.35,3,2,2,有,有,12631200,96796,一樓平面,16.42,1700000,,RPROMLPLOHLGFID56DA,74.85,0.0,6.49,有,
